artist_id,year_end_score,is_pop,year,artist_name,parent_genre
3J9tQvcK0bY3CcVcgRELxH,5259,1,1990,Regina Belle,R&B & Funk
4bthk9UfsYUYdcFyqxmSUU,5237,1,1990,Tears For Fears,Electronic
5AEG63ajney2BoDXi0Vb84,5143,1,1990,Bad Company,Rock
20p5D2KrE8CGuOjHtxsyTp,5106,1,1990,Fine Young Cannibals,Electronic
2M4Yt7oKGoYd0wqU44k4i2,5089,1,1990,Travis Tritt,Country & Folk
2QsynagSdAqZj3U9HgDzjD,5014,1,1990,Bob Marley & The Wailers,Reggae
0bByarMN8ryEFQsRo6iCUN,5006,1,1990,Glenn Medeiros,Rock
3Mcii5XWf6E0lrY3Uky4cA,4927,1,1990,Ice Cube,Hip Hop
2qQeKHrQJHLLbvDAOSO874,4913,1,1990,Winger,Rock
3pFCERyEiP5xeN2EsPXhjI,4912,1,1990,Joe Cocker,Rock
32Jb1X3wSmmoHj2epZReZA,4828,1,1990,Steve Vai,Rock
3gKPME3EjakIpyBUZrWPTh,4824,1,1990,GIANT,Rock
67YNiSqhrx1P8oPvIIvbP5,4782,1,1990,The Lightning Seeds,Pop
7GXXMm3DB1VswVcuGyInUd,4685,1,1990,Vanilla Ice,Hip Hop
6Uhp7WA6sjm5ZL6Xz561de,4677,1,1990,Living Colour,Rock
6tsRo8ErXzpHk3tQeH6GBW,4656,1,1990,Black Box,Electronic
0L8ExT028jH3ddEcZwqJJ5,4641,1,1990,Red Hot Chili Peppers,Rock
0X380XXQSNBYuleKzav5UO,4378,1,1990,Nine Inch Nails,Rock
1EgGVV9cmmlLEsFlunjmvv,4362,1,1990,The Time,Electronic
6futYSDVulYR2PktBjTB5W,4360,1,1990,Big Daddy Kane,Hip Hop
08GQAI4eElDnROBrJRGE0X,4335,1,1990,Fleetwood Mac,Rock
2ye2Wgw4gimLv2eAKyk1NB,4328,1,1990,Metallica,Rock
4UPcJIhr5K5fPsm4itqT7E,4288,1,1990,After 7,R&B & Funk
1LB8qB5BPb3MHQrfkvifXU,4284,1,1990,Cheap Trick,Rock
19ra5tSw0tWufvUp8GotLo,4278,1,1990,George Michael,Electronic
4FtSnMlCVxCswABUmdhwpm,4232,1,1990,Carly Simon,Jazz
6ZPbX2Lxd40e2UVkXpyxvI,4230,1,1990,Great White,Rock
5fsDcuclIe8ZiBD5P787K1,4110,1,1990,Stevie Ray Vaughan,Rock
37YcGi7z4aXgzWu4jGRe4H,4033,1,1990,Mellow Man Ace,Hip Hop
1eClJfHLoDI4rZe5HxzBFv,4028,1,1990,INXS,Rock
7xkAwz0bQTGDSbkofyQt3U,3837,1,1990,Belinda Carlisle,Pop
4eQJIXFEujzhTVVS1gIfu5,3782,1,1990,Deee-Lite,Hip Hop
7zeHJIIfNStVfxlbT72UwY,3771,1,1990,Peter Murphy,Electronic
74ASZWbe4lXaubB36ztrGX,3716,1,1990,Bob Dylan,Rock
5bTTx0CRvZj1kRJwUsWWYo,3711,1,1990,James Ingram,Jazz
1Fmb52lZ6Jv7FMWXXTPO3K,3660,1,1990,Joan Jett & The Blackhearts,Rock
2Y36dqR145FjTKUjibEcjO,3634,1,1990,Enuff Z'Nuff,Rock
58lV9VcRSjABbAbfWS6skp,3632,1,1990,Bon Jovi,Rock
4nlqDmbzFzbNITaqjJv7D7,3608,1,1990,The Sundays,Pop
0lZoBs4Pzo7R89JM9lxwoT,3529,1,1990,Duran Duran,Electronic
5xUKGtiP4KvMEJWSQ72SyZ,3517,1,1990,Special EFX,Jazz
5gznATMVO85ZcLTkE9ULU7,3432,1,1990,Lenny Kravitz,Rock
4vKhoHnEBN6Fq8tsMVpXaN,3419,1,1990,Stingray Music (Karaoke),Other
4TMHGUX5WI7OOm53PqSDAT,3413,1,1990,Grateful Dead,Rock
3S78Gzhp1D01i1x2KGXrnh,3394,1,1990,Howard Hewett,R&B & Funk
2y8Jo9CKhJvtfeKOsYzRdT,3360,1,1990,Rod Stewart,Jazz
6D01mATo26VaiiCfZzpWAm,3339,1,1990,The Cover Girls,Electronic
1P8IfcNKwrkQP5xJWuhaOC,3331,1,1990,LL Cool J,Hip Hop
6MxIoQ7GT947XGYca2irUU,3309,1,1990,Jude Cole,Rock
0EeHVtSdrYibpGDVHjWEpe,3308,1,1990,Mannheim Steamroller,Other
1gKjPKYtt6NXhxIqJPFIYE,3284,1,1990,Ameritz Karaoke Hits,Other
2dyeCWctcFRt3Pha76ONgb,3279,1,1990,"Hank Williams, Jr.",Country & Folk
5a2EaR3hamoenG9rDuVn8j,3273,1,1990,Prince,R&B & Funk
2Cd98zHVdZeOCisc6Gi2sB,3264,1,1990,Technotronic,Electronic
6rJqqRce0Kvo2dJUXoHleC,3243,1,1990,Alabama,Country & Folk
4wlPkvHKZzP2K8wtBzFRyY,3239,1,1990,Vixen,Rock
02NfyD6AlLA12crYzw5YcR,3229,1,1990,Jane's Addiction,Rock
1fvz0vd4P0LNMkAysF1ivk,3213,1,1990,Al B. Sure!,R&B & Funk
7FBcuc1gsnv6Y1nwFtNRCb,3179,1,1990,My Chemical Romance,Rock
45KpBChrKYWhTlU6N57ofu,3177,1,1990,Kix,Rock
7oPgCQqMMXEXrNau5vxYZP,3165,1,1990,Tracy Chapman,Country & Folk
6v8FB84lnmJs434UJf2Mrm,3162,1,1990,Neil Young,Rock
3JoDcjZtpq0ccldFgYmeAB,3152,1,1990,Party Tyme Karaoke,Other
3JysSUOyfVs1UQ0UaESheP,3129,1,1990,Anthrax,Rock
0khzcQ6PQU5a6dl1Qss3pt,3128,1,1990,Lorrie Morgan,Country & Folk
3tufWJzpCiAGleBt5TkmTn,3127,1,1990,Ratt,Rock
1lYT0A0LV5DUfxr6doRP3d,3092,1,1990,The Stone Roses,Pop
3CtgjasLNN3Ym8SHm5JuJn,3046,1,1990,Singer's Edge Karaoke,Other
0THUMJMWUd5L8os9K6O4FE,3008,1,1990,World Party,Pop
2OgUPVlWYgGBGMefZgGvCO,2998,1,1990,Queensrÿche,Rock
1aSxMhuvixZ8h9dK9jIDwL,2992,1,1990,Kate Bush,Avant-Garde & Experimental
6OxjXk1y4QXXRUJyldFIIG,2979,1,1990,Kid Frost,Hip Hop
3X0tJzVYoWlfjLYI0Ridsw,2978,1,1990,Suzanne Vega,Country & Folk
6H1RjVyNruCmrBEWRbD0VZ,2961,1,1990,Def Leppard,Rock
2XzHxDFTNywDd5ReMhgxkg,2948,1,1990,The Whispers,Blues & Soul
2htToCUWzqrvOX6ISJY1nd,2919,1,1990,The D.O.C.,Electronic
6zB02lwP6L6ZH32nggQiJT,2912,1,1990,They Might Be Giants,Other
0KYlzmQuhiqrP4mbKG5opu,2862,1,1990,All American Karaoke,Other
1EbIfIjVcauDatNO4vagL1,2843,1,1990,Sybil,Electronic
2hO4YtXUFJiUYS2uYFvHNK,2818,1,1990,Traveling Wilburys,Rock
2ZfogSsOWP4mVfEqfpLXCt,2793,1,1990,The Church,Rock
4toEjJSZu1rbfX2hfVdZFA,2793,1,1990,Boogie Down Productions,Hip Hop
6rqU9HQ57NYGBnBzbrY3a4,2762,1,1990,Paul Young,Rock
71aKjsWKYqASAffyIQaocZ,2742,1,1990,Jody Watley,Electronic
4Sld5LOPbAm1QSq9U32fFV,2736,1,1990,John Hiatt,Country & Folk
6sh4WKluS0LOsPdGPerKJ5,2708,1,1990,Babylon A.D.,Rock
0GByy3DcfbQwDvXGCWmzv9,2680,1,1990,Pretenders,Rock
33EUXrFKGjpUSGacqEHhU4,2674,1,1990,Iggy Pop,Rock
2mwN5WQ1mAhOibFEbfFfsG,2670,1,1990,The Vaughan Brothers,Blues & Soul
0NKDgy9j66h3DLnN8qu1bB,2639,1,1990,Eurythmics,Pop
23wr9RJZg0PmYvVFyNkQ4j,2635,1,1990,Gary Moore,Rock
58Dx4HPzeOO3dbpD9YYEes,2628,1,1990,2 LIVE CREW,Electronic
0L1e8CdX4rdh54b8mIxMqB,2609,1,1990,George Lamond,Electronic
77tT1kLj6mCWtFNqiOmP9H,2573,1,1990,Daryl Hall & John Oates,Rock
0iCwkCRUEPkbSNyTVPKxf2,2572,1,1990,Julia Fordham,Pop
0ZIwOAzDuGPspzK7yiTc4S,2570,1,1990,Little Feat,Blues & Soul
0FQnTKF71zmqOzMB1ulput,2557,1,1990,ProSound Karaoke Band,Other
0k17h0D3J5VfsdmQ1iZtE9,2556,1,1990,Pink Floyd,Rock
12d4iIvTOk7JkI6ecvc3ca,2556,1,1990,The Charlie Daniels Band,Rock
4Pt1HZtuJwrQB8l0ES5iTX,2544,1,1990,Julee Cruise,Pop
44NX2ffIYHr6D4n7RaZF7A,2530,1,1990,Van Morrison,Rock
3CYSRCHfilgR8DSbkCMp5j,2529,1,1990,Cowboy Junkies,Country & Folk
3Eeb1U0VJTDaFpBHV4DmHl,2511,1,1990,Angelo Badalamenti,Jazz
0bc7dhY6YXL35m1G0jVwuW,2501,1,1990,Keith Whitley,Country & Folk
41F8cUV8LJGVDPNnj0ito3,2436,1,1990,Najee,Jazz
2Q4FnG5T6NTUcAAZwuMV5K,2432,1,1990,Del Amitri,Pop
4wQ3PyMz3WwJGI5uEqHUVR,2421,1,1990,The Allman Brothers Band,Rock
0z5DFXmhT4ZNzWElsM7V89,2400,1,1990,Erasure,Pop
5nPz5R1FDPTMI3Dw4JnTGb,2392,1,1990,Exposé,Electronic
0dYkMe3wK29DulSa0uR8Rq,2353,1,1990,Rickie Lee Jones,Country & Folk
6XpaIBNiVzIetEPCWDvAFP,2346,1,1990,Whitney Houston,Pop
2tRsMl4eGxwoNabM08Dm4I,2336,1,1990,Judas Priest,Rock
4wM29TDTr3HI0qFY3KoSFG,2335,1,1990,Indigo Girls,Country & Folk
4FffNBBwp4PayIiCBeJFPQ,2329,1,1990,Britny Fox,Rock
02rd0anEWfMtF7iMku9uor,2301,1,1990,Reba McEntire,Country & Folk
0zRRk9Oe6owoIi3cY5yWk4,2261,1,1990,Electric Boys,Rock
13ccXrK7AmXb4TddMkE7jy,2241,1,1990,Everything But The Girl,Electronic
4CxobvwTpmfpIEbkYh4pAb,2197,1,1990,Eric Johnson,Blues & Soul
6h2bWHWTJL38N8dqocVaif,2195,1,1990,Jon Bon Jovi,Rock
3MKSm2U72NzNdxRjMhzyHh,2178,1,1990,Calloway,R&B & Funk
1Lc0W6fVtIyzVXEOV6BbYi,2173,1,1990,Musical Creations Karaoke,Other
18jZvCsW1PJ4FDQ5gEXuKp,2171,1,1990,Debbie Gibson,Pop
3d1olqhURDe8e5HOta1Qxg,2149,1,1990,The Neville Brothers,Blues & Soul
09hVIj6vWgoCDtT03h8ZCa,2146,1,1990,A Tribe Called Quest,Hip Hop
7bKupnlF7XOfR1En3K8oAL,2142,1,1990,Go West,Electronic
0PcIlEZa7rreM7729ot05g,2107,1,1990,Stephanie Mills,Blues & Soul
22282KfMxDo2PMjnBc82I4,2083,1,1990,Biz Markie,Hip Hop
43mhFhQ4JAknA7Ik1bOZuV,2065,1,1990,Pat Benatar,Rock
6mdiAmATAx73kdxrNrnlao,2055,1,1990,Iron Maiden,Rock
702AvACMk5mieXIYlC2Gxx,2026,1,1990,Pebbles,Electronic
1Yox196W7bzVNZI7RBaPnf,1995,1,1990,Megadeth,Rock
1dqalNipWI6wAnatpwQtWu,1974,1,1990,The Notting Hillbillies,Country & Folk
6cAtGdArQhrU7tTBoeWY3P,1971,1,1990,The Robert Cray Band,Blues & Soul
6bJUzb3mLEYCkTAp7eNJgO,1967,1,1990,Information Society,Electronic
0K7VN4aHxHcEb7PqkfoIVA,1963,1,1990,Shawn Colvin,Avant-Garde & Experimental
6w7j5wQ5AI5OQYlcM15s2L,1931,1,1990,Extreme,Rock
4M3TtMs03DHCYvzbgzBnyZ,1885,1,1990,Trixter,Rock
28AyklUmMECPwdfo8NEsV0,1881,1,1990,Jimmy Buffett,Country & Folk
3jc496ljiyrS3ECrD7QiqL,1880,1,1990,Gipsy Kings,Country & Folk
5KEG7G8LDYlHgFDqZyEEs2,1866,1,1990,Chris Rea,Avant-Garde & Experimental
5LXEAEGrpKQtpyCu2sZuWu,1859,1,1990,Oingo Boingo,Electronic
4CYeVo5iZbtYGBN4Isc3n6,1858,1,1990,Dio,Rock
1zuJe6b1roixEKMOtyrEak,1855,1,1990,Tina Turner,Electronic
31zQEL3ARiYe63jn3jtM18,1828,1,1990,Take 6,Other
7CnmC3gRgLev4I609BrSxj,1820,1,1990,Lou Gramm,Rock
2CvCyf1gEVhI0mX6aFXmVI,1802,1,1990,Paul Simon,Rock
7Iffw1nP3NjCWkRIx3Ily9,1777,1,1990,Bruce Dickinson,Rock
2AM4ilv6UzW0uMRuqKtDgN,1769,1,1990,ZZ Top,Rock
7ndzHjxbErIwvwnEUewMWe,1766,1,1990,Kathy Mattea,Country & Folk
0Vo614yFlepUdpdbkggrmC,1723,1,1990,Urban Dance Squad,Rock
5gxynDEKwNDgxGJmJjZyte,1701,1,1990,Steve Winwood,Rock
34c4iQ5tkaZKu6Sv28BTde,1698,1,1990,Danzig,Rock
66pXn4ZrPf6yzk5PHGkUZA,1684,1,1990,Seduction,Electronic
3DkkiE0G5N1d1AOG6yTMOo,1681,1,1990,The Three Tenors,Pop
4rjlerN21ygkIhmUv55irs,1679,1,1990,The Jesus and Mary Chain,Rock
7nwrblOf59ulOiB6djwPVh,1672,1,1990,Dianne Reeves,Jazz
0oQLexIBY9SlMhtbSIPFAO,1661,1,1990,The Alarm,Electronic
4MbFOE7rR1KpTjHTw1gjWH,1659,1,1990,D-Nice,Hip Hop
1IQ2e1buppatiN1bxUVkrk,1647,1,1990,Slayer,Rock
1KrDd8tfcITeBIHGXXIx4s,1639,1,1990,Andrew Dice Clay,Other
0isDnZYMWbwDz7hzw0XRjt,1627,1,1990,David Cassidy,Pop
7HBA3bLuJTLRvjK8NX9ZSy,1624,1,1990,Sweet Little Band,Children's
4salDzkGmfycRqNUbyBphh,1616,1,1990,Styx,Rock
2pdvghEHZJtgSXZ7cvNLou,1616,1,1990,"Crosby, Stills & Nash",Rock
3vIFTM70CYTYr122vTVpzx,1581,1,1990,Special Ed,Electronic
3rfgbfpPSfXY40lzRK7Syt,1576,1,1990,Barry White,Jazz
6zvul52xwTWzilBZl6BUbT,1567,1,1990,Pixies,Rock
1sXbwvCQLGZnaH0Jp2HTVc,1557,1,1990,Linda Ronstadt,Jazz
375zxMmh2cSgUzFFnva0O7,1547,1,1990,Wynton Marsalis,Jazz
7wqtxqI3eo7Gn1P7SpP6cQ,1536,1,1990,Salt-N-Pepa,Pop
5UqTO8smerMvxHYA5xsXb6,1534,1,1990,Sonic Youth,Rock
3WPKDlucMsXH6FC1XaclZC,1529,1,1990,Suicidal Tendencies,Rock
2iu7W76DMacXn6hzAqmJJU,1519,1,1990,Nuclear Assault,Rock
40DqL6Tv84cKT2pH2NMs9r,1501,1,1990,Roger Waters,Rock
72qxDp6R6v22pai96pZioz,1491,1,1990,Yanni,Other
3JxCEqL9zjKnDJgUhRuRJD,1489,1,1990,Neneh Cherry,Pop
0AVE7rDx4X9w0pW1XlN1om,1484,1,1990,Michael Franks,Jazz
1fLUKocrN9I2D0MvL5tLsw,1477,1,1990,Led Zepagain,Other
5xUf6j4upBrXZPg6AI4MRK,1474,1,1990,Soundgarden,Rock
4QQgXkCYTt3BlENzhyNETg,1418,1,1990,"Earth, Wind & Fire",Electronic
7GTUAEg2QH41GgTmkIldjh,1407,1,1990,Miki Howard,R&B & Funk
7HOmuShc6sajk74rYV7zR2,1383,1,1990,The Adventures Of Stevie V,Hip Hop
0cA5Tg15TwARIRZeiNT1RO,1360,1,1990,Dan Fogelberg,Jazz
1JpHKf8Ztyd8HXU8p6m9cc,1359,1,1990,Terence Trent D'Arby,Electronic
1VDurPMbOKrNU8mcMP4X1P,1340,1,1990,Jermaine Jackson,Electronic
4WPY0N74T3KUja57xMQTZ3,1334,1,1990,The Replacements,Country & Folk
5Wabl1lPdNOeIn0SQ5A1mp,1332,1,1990,Cocteau Twins,Rock
3iDD7bnsjL9J4fO298r0L0,1320,1,1990,Chicago,Jazz
16nn7kCHPWIB6uK09GQCNI,1317,1,1990,Social Distortion,Rock
1j6sK1bUYK36UNfLjdOfFy,1308,1,1990,Poor Righteous Teachers,Hip Hop
2szQRWh2F0RUs9bkbepwok,1302,1,1990,Hothouse Flowers,Rock
1GWV70Reko15eV2nHCm0bM,1300,1,1990,The Blue Nile,Avant-Garde & Experimental
6GI52t8N5F02MxU0g5U69P,1291,1,1990,Santana,Blues & Soul
4Egyhh5C7MvfJaWXFx1qc4,1282,1,1990,Gene Loves Jezebel,Electronic
3DvdryKH4O95ZnsUZJKXpt,1281,1,1990,Maze,Electronic
24hJWbo98sH84tb0nkeaqy,1271,1,1990,Michael McDonald,Rock
3QP0XPDwbvGivqDAaJ5f5G,1263,1,1990,Adam Ant,Electronic
1AhYnfs5mzb3ennyLFXlYD,1256,1,1990,Ottmar Liebert,Country & Folk
2K3xysAFpeFSH3DG0zIErf,1250,1,1990,Lynch Mob,Rock
5BEYGWk6aPdNXxBx9pwU8S,1239,1,1990,The Soup Dragons,Rock
0FFuvdY7fuiuTmHN9unYoz,1191,1,1990,Paul Carrack,Jazz
1BMb6sQJVkmUyCuodmRs2g,1188,1,1990,Oleta Adams,R&B & Funk
2ASrZfFxWDnzsNwUQg3pzl,1183,1,1990,Dangerous Toys,Rock
0AD4odMWVQ2wUSlgxOB5Rl,1169,1,1990,Jeff Beck,Rock
3oDbviiivRWhXwIE8hxkVV,1165,1,1990,The Beach Boys,Pop
1xoJoYxFg6q7IGEkAeK4gN,1161,1,1990,Dread Zeppelin,Other
0fYPQBOx0vsRMmjUba9HgF,1159,1,1990,Modern English,Electronic
7dYZoYIoFYmSvzDKZxNVO0,1159,1,1990,Cooltone Karaoke,Other
6XyY86QOPPrYVGvF9ch6wz,1147,1,1990,Linkin Park,Rock
5m7wCUhYhBh7A3A3YMxrbt,1135,1,1990,Queen Latifah,Hip Hop
4FPmAi3p4T3p0AsthfqHMA,1122,1,1990,The Primitives,Rock
03r4iKL2g2442PT9n2UKsx,1121,1,1990,Beastie Boys,Rock
1zxDewzd2j1ZdSBGaYcr0y,1110,1,1990,The Outfield,Rock
1bdytLV3FPjyhfrb6BhMej,1100,1,1990,Asia,Rock
0f8MDDzIc6M4uH1xH0o0gy,1096,1,1990,Robert Johnson,Blues & Soul
5gqcLXiJcBVEduXVle7JN1,1074,1,1990,Timmy T,Electronic
1YfEcTuGvBQ8xSD1f53UnK,1056,1,1990,Busta Rhymes,Hip Hop
7uhvDINTTiD0XBrP9fquN1,1053,1,1990,The Hooters,Rock
28hJdGN1Awf7u3ifk2lVkg,1041,1,1990,Testament,Rock
1oLVItT6UETI2EYrGlxSt1,1035,1,1990,Johnny Van Zant,Rock
3bTAaMx9nf237AkBnGw3vL,1031,1,1990,Jeff Lynne,Rock
6To7KuC86pBGCtkRUiq80O,1029,1,1990,Brother Beyond,Pop
27T030eWyCQRmDyuvr1kxY,1029,1,1990,Scorpions,Rock
20vuBdFblWUo2FCOvUzusB,1015,1,1990,David Byrne,Avant-Garde & Experimental
2029eJThczywCgnjE33s33,1008,1,1990,2 In A Room,Hip Hop
7qNB6t3DHHTEt9EplIzpdi,1004,1,1990,Ameritz Countdown Karaoke,Other
4Ttl0jQxIN2iF8qY5xo7gO,1003,1,1990,Scatterbrain,Rock
0smy8yDrRoI4CnhpOuthg0,970,1,1990,Corey Hart,Rock
4Tw2N3wdvJPGEU7JqMxFfE,967,1,1990,Eddie Money,Rock
5IDs1CK15HegSAhGEbSYXo,959,1,1990,Billy Ocean,Electronic
3jdODvx7rIdq0UGU7BOVR3,945,1,1990,George Winston,Other
4git3QqVfXNUA5z1FajHQw,940,1,1990,Whistle,Electronic
51l0uqRxGaczYr4271pVIC,926,1,1990,The Bangles,Rock
530Sdm7eqqzWBdDmILMgnu,914,1,1990,Robert Palmer,Rock
568ZhdwyaiCyOGJRtNYhWf,902,1,1990,Deep Purple,Rock
6OWapcJm9xd55ci9CYbAuT,894,1,1990,Los Lobos,Rock
5xO4f5QyPMYnCPRyRveBSD,888,1,1990,El DeBarge,Blues & Soul
2IBPIcSkvQZyoaVfoyZKE8,886,1,1990,Guy,R&B & Funk
3N1B1g6JtIgd6ClRkzD4yT,873,1,1990,Savatage,Rock
545idYhdloaSlLGBY8E9u2,869,1,1990,Cameo,Electronic
0NyzfcGDZZ6GM25EBG9BYK,869,1,1990,"Ray Parker, Jr.",Electronic
0MBIKH9DjtBkv8O3nS6szj,865,1,1990,"10,000 Maniacs",Electronic
67ACRXvvMXGf3zGJMefM63,861,1,1990,Adrian Belew,Avant-Garde & Experimental
5ZEAzHE2TzAwUcOj6jMIgf,859,1,1990,Donny Osmond,Pop
0h9smro0z3HqUbD94jotU8,845,0,1990,Smokey Robinson,Blues & Soul
3iTsJGG39nMg9YiolUgLMQ,844,0,1990,Morrissey,Rock
1eYhYunlNJlDoQhtYBvPsi,842,0,1990,Ray Charles,Jazz
6mQfAAqZGBzIfrmlZCeaYT,842,0,1990,Chaka Khan,Pop
1gsT5GesFZ2qkDkgPxMUA1,827,0,1990,EA Games Soundtrack,Electronic
0fWvSXbvztkeHEnEuYvU2A,814,0,1990,Bob Mould,Country & Folk
1PCZpxHJz7WAMF8EEq8bfc,802,0,1990,The Byrds,Rock
7HL4id2U7FSDJtfKQHMgQx,797,0,1990,Cinderella,Rock
5CXOHLCaT1T30cBkpBB9CO,794,0,1990,Shana,Electronic
39DCa96o1cTaN0uxasrhk1,775,0,1990,Sam Kinison,Other
5n30a5V4ftXNMHCHChmK2h,746,0,1990,Young MC,Hip Hop
55vs7NT1KxcFjbMC4y202E,731,0,1990,REO Speedwagon,Rock
0ecbvwhuhiEAWOLHlRXpqD,712,0,1990,STEELHEART,Rock
6MLDcHrNh4OqxDZAjMt5pt,708,0,1990,Ralph Tresvant,R&B & Funk
4YXycRbyyAE0wozTk7QMEq,699,0,1990,Matoma,Pop
2T03HaMa4RA484VbUGwnff,696,0,1990,Heavens Edge,Rock
4463nfFMmK1cwAWBQDwT5e,696,0,1990,Laura Branigan,Electronic
3alW3LYQS8K29z8C8NSLIX,696,0,1990,Barry Manilow,Jazz
3xYNGCooNIzKMAtJYKSOyq,693,0,1990,Electronic,Pop
3ruACf0oMHNYWImFGj10c6,685,0,1990,Saraya,Rock
1qqNkaZGPRMuPsbyff8zQg,683,0,1990,Gorky Park,Rock
0MMNJf1JrxeSFE2pcpX50b,677,0,1990,K.T. Oslin,Country & Folk
4yiXkMbxDIZ3jgEG89NSC1,676,0,1990,Wynonna,Country & Folk
3Nrfpe0tUJi4K4DXYWgMUX,671,0,1990,BTS,Pop
61UT1Zj9dFgPAjZfwnsqsb,666,0,1990,Teena Marie,Blues & Soul
6eKzDvHhJgMtcaOrvEXCTv,647,0,1990,D.R.I.,Rock
6w6z8m4WXX7Tub4Rb6Lu7R,646,0,1990,Jethro Tull,Rock
2xcUqNAHTLVnHeK0YLA9IO,640,0,1990,Sofia Gubaidulina,Avant-Garde & Experimental
06nsZ3qSOYZ2hPVIMcr1IN,634,0,1990,J.J. Cale,Blues & Soul
1aX2dmV8XoHYCOQRxjPESG,632,0,1990,The Human League,Avant-Garde & Experimental
1ByqGbfU0crCY2zEr0U8Sv,625,0,1990,7 Seconds,Rock
4etuCZVdP8yiNPn4xf0ie5,618,0,1990,Julio Iglesias,Latin
2sxmKe3CUrWnx7eoXMhOlW,617,0,1990,Dwight Yoakam,Country & Folk
6e9JKYVEoR2Ny0bFXjt4q2,616,0,1990,Pajama Party,Electronic
0JDkhL4rjiPNEp92jAgJnS,609,0,1990,Roy Orbison,Jazz
7dXeJ8kAqTqtvNWQNV3sdU,608,0,1990,Surface,R&B & Funk
5fScAXreYFnuqwOgBsJgSd,604,0,1990,The Charlatans,Pop
4dZrt8Ong5t7YYpvbfp0RU,602,0,1990,Chet Atkins,Country & Folk
5uFqO7FceiE84xjEjFtQLX,594,0,1990,Skyy,Electronic
76S65NHJHrNy4JTrXHP2BH,587,0,1990,Exodus,Rock
1VaIDrxow5xfLmB9R26JVZ,579,0,1990,Danger Danger,Rock
5IOstYUATS0EQ77A1DG7gy,578,0,1990,Little Caesar,Rock
2gTl60Ao3u7bljVnAqxPh8,558,0,1990,Tanita Tikaram,Pop
0qAmeOULjwn04k6jMMeDyr,536,0,1990,Mary Chapin Carpenter,Country & Folk
2JSjCHK79gdaiPWdKiNUNp,525,0,1990,Dionne Warwick,Jazz
5bDmz2qpZCbOJ4XHHYe5y1,517,0,1990,Alex Bugnon,Jazz
3VLYnvJ03NYgkHLfiaVHUa,513,0,1990,Baton Rouge,Rock
5DpSoH5zCXNRqYai7pmcGG,496,0,1990,Yngwie Malmsteen,Rock
0fyqyjD7pbaVzbu94ylWQR,489,0,1990,Poco,Rock
0SAPzv3jNXclYYSHOnJyjg,485,0,1990,Compton's Most Wanted,Hip Hop
5Y8EphH8Vdqu5SLj6K5vjj,483,0,1990,Tone-Loc,Hip Hop
1dip2dCkBIylIFyDfZQfFu,465,0,1990,Gun,Rock
63I04Kj1gXC1LLSVcrOzLN,459,0,1990,Will To Power,Electronic
4epBFW4UHEmgjIK5xOrBhk,444,0,1990,Doug Stone,Country & Folk
46h3caIKtqPlEfRHuSdibg,442,0,1990,The Beloved,Electronic
7krx6UBDKLwE0q3s3fesqF,442,0,1990,C & C Music Factory,Electronic
1bdAJUX6JPsnYHbTl5jbk6,418,0,1990,Joan Armatrading,Pop
2Z3KO9HRnuLNx4gwGByB1t,416,0,1990,Texas Tornados,Country & Folk
2hnzQ6eCFkxUIPsVcsdj8A,410,0,1990,The Georgia Satellites,Rock
0G7OYsWptjRzVFT1AxP8TS,395,0,1990,Levert,R&B & Funk
6aLDS9oOXpit8wJTtueP8g,393,0,1990,Ameritz - Karaoke,Other
2YRnsMgPPHXqoycoWduoHu,392,0,1990,Killer Dwarfs,Rock
4qLV9FR6ZVLS6W8drD78hM,390,0,1990,Marcia Griffiths,Reggae
0gDg7FEsF4Y1jWddJJgcn4,386,0,1990,The Rembrandts,Rock
4ihWkKDRxQFy33afJaI95y,379,0,1990,TKA,Electronic
0grZF2s6ADKiTGwf8EVZEY,378,0,1990,Mantronix,Electronic
3CQIn7N5CuRDP8wEI7FiDA,375,0,1990,Run–D.M.C.,Hip Hop
2cNV8vNe2fPFf6OfGOBbSS,362,0,1990,Mark Chesnutt,Country & Folk
0UeVJTdCWGEFSSO9Tg9tiH,344,0,1990,Sacred Reich,Rock
4VcTmgGKGuJn56Ac2zNhiH,344,0,1990,The Innocence Mission,Country & Folk
0AEDwJyvLfojF4iKEmJDMT,340,0,1990,Anything Box,Electronic
3LbJq0qQ5XCk2ocAPfRxJz,340,0,1990,McAuley Schenker Group,Rock
7mlge4peaoNgzTsY6M32RB,336,0,1990,Marianne Faithfull,Rock
6fre5CenwJZSshWcfYfSoD,332,0,1990,Joey Kid,Electronic
7r0Otd9dEStSVIxJ02ml5a,320,0,1990,The Simpsons,Other
4v9TwSGVrHPLX0APn1z0XU,320,0,1990,The Ocean Blue,Rock
1twC2fwPG5FkvYcMpVBQRz,315,0,1990,Randy Crawford,Jazz
4jWWDhF9bg6D4rgdUflN5Z,310,0,1990,Camilo Orozco,Latin
2FjkZT851ez950cyPjeYid,308,0,1990,Bobby McFerrin,Other
2mG8HHQ9S9kcbjcrb5N1FE,304,0,1990,The Go-Go's,Rock
7jmTilWYlKOuavFfmQAcu6,300,0,1990,Barbra Streisand,Jazz
0PMLvzy0RefowM1e2YWhWe,281,0,1990,Tiana,Electronic
1DXylZlWbVvlckNqwvjTEt,273,0,1990,Ministry,Rock
4HxBVyHaUa60eCSsJWxwWR,268,0,1990,Sisters of Mercy,Rock
