song_id,year_end_score,is_pop,year,artist_id,song_name,artist_name,parent_genre
3bog0mq0uJu6NeBynkMM6x,58,0,1983,2YdVmtVBpIrv0N6WiBzSqm,Touch a Four Leaf Clover,Atlantic Starr,Electronic
3x8LvaGeCshQkvWwoaV53D,56,0,1983,2aS6jYh7ysTL1ZUsHneNgM,Masquerade,Berlin,Rock
2KEcleyLP9GWym7l7SjR97,56,0,1983,7BnikuGfXRWkGLJCWS1y9P,A Million Miles Away,The Plimsouls,Pop
31ink8UgWSYUXz0hPasoif,54,0,1983,5a2EaR3hamoenG9rDuVn8j,Let's Pretend We're Married,Prince,R&B & Funk
0l4S40nqotTBKLcUE7lJsJ,49,0,1983,6YHEMoNPbcheiWS2haGzkn,Fools Game,Michael Bolton,Jazz
5rvqkpDQLApfyIprLaDtCO,49,0,1983,6scOultrkXrQsClcbGKM7e,Forever Mine - Remastered,The Motels,Rock
2KVrZKnaDbu9Ik9aMHe8J3,48,0,1983,74ASZWbe4lXaubB36ztrGX,Sweetheart Like You,Bob Dylan,Rock
2JUo0cqyQkLxkBsmBz0E54,47,0,1983,194g4SFwSSzyPtgkH7v3Cx,Dancing in the shadows,After The Fire,Electronic
0FTdoRrJfN7daYvVEBPv7H,45,0,1983,34PLzyi7CdXUekiLHYyqXq,I Like,Men Without Hats,Rock
6hBTgdqH41QEnclGyB0yjy,44,0,1983,3RwQ26hR2tJtA8F9p2n7jG,Love On My Mind Tonight,The Temptations,Blues & Soul
3zdymcGvpj9VR00SykPWcf,42,0,1983,68tUWDLwgRP7Ch2Gj8vQ1k,Someone Like You,Michael Stanley Band,Rock
20GogLmpfkC60z7jf0GALK,33,0,1983,4L1z1IcfK7lbqx8izGHaw5,Dirty Looks,Juice Newton,Country & Folk
3JLX8R2EP8pjNna83AEO7X,29,0,1983,7jefIIksOi1EazgRTfW2Pk,Four Little Diamonds,Electric Light Orchestra,Rock
55kZsMenQxkaKRwKPilCsa,26,0,1983,3sqx9H26c481TyCaYMllYu,Just One More Time,Headpins,Rock
7gxTEzEkLPe5El51hlUxkz,26,0,1983,3oPCbpeqocGzRj1mMoDWPg,Lucky,Eye To Eye,Rock
6A59yj9NC827tBGFgpZeZi,18,0,1983,0uUNzXylqsZdmFDwdxaP1V,Whatever Happened To Old Fashioned Love,B.J. Thomas,Jazz
4vp1ooSVHvf7DDmlSRfpJ4,17,0,1983,3HSdM0L3rHIM8p9EUdMMKz,Canvas of Life,Minor Detail,Electronic
0PEhslheyHt2wuUiz7cYxW,16,0,1983,4tw2Lmn9tTPUv7Gy7mVPI4,Scarlet Fever,Kenny Rogers,Jazz
1R7VKNLzUorQNoDdWOEPF8,14,0,1983,6c8INA1EQQe9TkukfEdiCA,Life Gets Better,Graham Parker,Country & Folk
12OfUHapshY5lPelMfGL5z,12,0,1983,3g229vTyhsdwm9SO2p1FPL,Somebody's Gonna Love You,Lee Greenwood,Country & Folk
0cGG2EouYCEEC3xfa0tDFV,3874,1,1982,6aq8T2RcspxVOGgMrTzjWc,Tainted Love,Soft Cell,Electronic
67eX1ovaHyVPUinMHeUtIM,2816,1,1982,3lPQ2Fk5JOwGWAF3ORFCqH,Hurts So Good,John Mellencamp,Rock
3L7RtEcu1Hw3OXrpnthngx,2708,1,1982,1aX2dmV8XoHYCOQRxjPESG,Don't You Want Me,The Human League,Avant-Garde & Experimental
2KH16WveTQWT6KOG9Rg6e2,2620,1,1982,26bcq2nyj5GB7uRr558iQg,Eye of the Tiger,Survivor,Rock
0d5y8oKZgtWtUVb5ByGeRz,2531,1,1982,3J16YwU6nMj1NbGi7LpZNv,Abracadabra - Originally Performed By Steve Miller Band,Karaoke Diamonds,Other
6iX1f3r7oUJnMbGgQ2gx1j,2443,1,1982,1n2LWYgwtGp7EzDapUoniE,867-5309 / Jenny,Tommy Tutone,Rock
0DnA2DyUwy0W4xMYtRxocL,2433,1,1982,0f3EsoviYnRKTkmayI3cux,Who Can It Be Now?,Men At Work,Rock
39qYD4J4BKvZMQgxfXl5bv,2391,1,1982,2m62cc253Xvd9qYQ8d2X3d,Eye In The Sky,The Alan Parsons Project,Rock
58DXqHKK7TfxUmhCq2ux4E,2366,1,1982,3iDD7bnsjL9J4fO298r0L0,Hard to Say I'm Sorry,Chicago,Jazz
36qn2bFfZzUwM6eIv2XOc9,2280,1,1982,4P70aqttdpJ9vuYFDmf7f6,Titles,Vangelis,Avant-Garde & Experimental
3mYh6egfMyl0Dek8r9ciK6,2250,1,1982,78udmCDNaDu5jqfVnBqwia,You Should Hear How She Talks About You,Melissa Manchester,Jazz
37BTh5g05cxBIRYMbw8g2T,2238,1,1982,0PFtn5NtBbbUNbU9EAmIWF,Rosanna,Toto,Rock
43btz2xjMKpcmjkuRsvxyg,2235,1,1982,3lPQ2Fk5JOwGWAF3ORFCqH,Jack & Diane,John Mellencamp,Rock
41v56RunWqxgqTD4H2cwOD,2206,1,1982,4qzZ6bMrjK27yHGVjs4Pvq,Key Largo,Bertie Higgins,Rock
2UCgWpa2r4ytWueNItYbWE,2182,1,1982,4n7L1vYXp4Dt0HfxaLBj9l,Let It Whip,Dazz Band,Electronic
1syhTK7LlvpeWdZNsZARP0,2163,1,1982,6IFXsrXBpwbIqtOUOiAa3p,Don't Talk to Strangers,Rick Springfield,Rock
15ob9SMGLWrexuPuyuMjKl,2129,1,1982,4463nfFMmK1cwAWBQDwT5e,Gloria,Laura Branigan,Electronic
2Cdvbe2G4hZsnhNMKyGrie,2080,1,1982,1Fmb52lZ6Jv7FMWXXTPO3K,I Love Rock 'N Roll,Joan Jett & The Blackhearts,Rock
2xYQTU2bbg6WVAmpY1eae4,2062,1,1982,5W5bDNCqJ1jbCgTxDD0Cb3,Always On My Mind,Willie Nelson,Country & Folk
31MtjOYcZds81Va4D618JU,1986,1,1982,6scOultrkXrQsClcbGKM7e,Only The Lonely,The Motels,Rock
7ubq5fqmcPhfg1Q8s3HbbA,1979,1,1982,0NyzfcGDZZ6GM25EBG9BYK,The Other Woman,"Ray Parker, Jr.",Electronic
1ynmMEK1fkyiZ6Z6F3ThEt,1964,1,1982,69Mj3u4FTUrpyeGNSIaU6F,Centerfold,The J. Geils Band,Rock
5nBp8F6tekSrnFg8G2Pvug,1849,1,1982,6EJmqnuK0r6qiAevFFiNNR,'65 Love Affair,Paul Davis,Rock
5dXED6MP1v1qghkaniirb1,1846,1,1982,35U9lQaRWSQISxQAB94Meo,You Can Do Magic,America,Rock
5kz9GDBTX846OXwqWoyKzF,1843,1,1982,2mG8HHQ9S9kcbjcrb5N1FE,We Got The Beat,The Go-Go's,Rock
2w4EpqGasrz9qdTwocx54t,1834,1,1982,0rvjqX7ttXeg3mTy8Xscbt,Open Arms,Journey,Rock
4OdhffpvG3HxDJMxYOKh97,1787,1,1982,0uAjBatvB4ubpd4kCfjmNt,I Ran (So Far Away),A Flock Of Seagulls,Electronic
5GvWrvLIqoHroq7YvO260M,1764,1,1982,24hJWbo98sH84tb0nkeaqy,I Keep Forgettin' (Every Time You're Near),Michael McDonald,Rock
1nmZ8yqKkfooOuYvtFctDp,1739,1,1982,1bdytLV3FPjyhfrb6BhMej,Heat Of The Moment,Asia,Rock
3CAFcf0NhtBT76tqyptWU4,1728,1,1982,5lkiCO9UQ8B23dZ1o0UV4m,Somebody's Baby,Jackson Browne,Rock
6FzuAWhUUkMPiv7LTLGFgE,1722,1,1982,7guDJrEfX3qb6FEbdPA5qi,That Girl,Stevie Wonder,R&B & Funk
4kRMsLX7bJqjIfK44qJ9h6,1718,1,1982,08GQAI4eElDnROBrJRGE0X,Hold Me,Fleetwood Mac,Rock
5OWokvF4QOqMDQ8ByQsm6V,1706,1,1982,6DCIj8jNaNpBz8e5oKFPtp,Shake It Up,The Cars,Rock
3sVAq83i04vSLVRNXWKfMO,1702,1,1982,4xXCRXOfQKQ2gjWxNhNzYW,Sweet Dreams,Air Supply,Jazz
09bRmFRViBORKQ2miwp04P,1688,1,1982,4xXCRXOfQKQ2gjWxNhNzYW,Even the Nights Are Better,Air Supply,Jazz
1h22h211rde6dDCeW2hXpN,1627,1,1982,1BwHztAQKypBuy5WBEdJnG,"Up Where We Belong - From An Officer And A Gentleman""""",Jennifer Warnes,Country & Folk
41dDygR3r7e926oGUXfrLt,1591,1,1982,77tT1kLj6mCWtFNqiOmP9H,I Can't Go for That (No Can Do) - Remastered,Daryl Hall & John Oates,Rock
35TGuK3M9efyjK6I5m7dld,1585,1,1982,4L1danWWAgSc0b7nBgY9CB,Heart Attack,Juliana Hatfield,Pop
5ljxv8aOm8HukHTjdtEHQ6,1568,1,1982,2eogQKWWoohI3BSnoG7E2U,Love Is in Control (Finger on the Trigger),Donna Summer,Pop
37zpChlZkoFuScXLoiu0WE,1567,1,1982,4L1z1IcfK7lbqx8izGHaw5,Love's Been A Little Bit Hard On Me,Juice Newton,Country & Folk
5j2yIrnbgDW51GM95ZjqDj,1563,1,1982,4jL1usPiGDK8TD46zJP4gu,What's Forever For?,Michael Martin Murphey,Country & Folk
3hVrI7snZMTmHCnbwME47u,1560,1,1982,4BoRxUdrcgbbq1rxJvvhg9,Physical,Olivia Newton-John,Jazz
7sFcJVrWPU9irTtQb9usn0,1512,1,1982,55vs7NT1KxcFjbMC4y202E,Keep the Fire Burnin',REO Speedwagon,Rock
43LjRHyyetSWnPpW7CWThG,1512,1,1982,7A9yZMTrFZcgEWAX2kBfK6,Do You Believe In Love,Huey Lewis & The News,Rock
3O4s2m47MFhnGqmpkjoKYk,1502,1,1982,0cA5Tg15TwARIRZeiNT1RO,Leader of the Band,Dan Fogelberg,Jazz
1M2a5TNHqmr2zXZZcB7xTe,1496,1,1982,4tw2Lmn9tTPUv7Gy7mVPI4,Love Will Turn You Around,Kenny Rogers,Jazz
6QqK6a1CmV4L504uMQaGDH,1494,1,1982,69Mj3u4FTUrpyeGNSIaU6F,Freeze-Frame,The J. Geils Band,Rock
0qa47H0UtlOFq9TLSVrv9R,1494,1,1982,3VJakY5Yw5phAOF4Bada5v,Harden My Heart,Quarterflash,Rock
5SltMm0H5x0zoN7XFGYneH,1479,1,1982,5bTTx0CRvZj1kRJwUsWWYo,One Hundred Ways - New Version,James Ingram,Jazz
2bzJjECwYBuzIMm8Ht2Irh,1463,1,1982,4L1z1IcfK7lbqx8izGHaw5,Break It To Me Gently,Juice Newton,Country & Folk
3jYRpwbctfqB77uU7T7K3U,1462,1,1982,3zXw2Eh96iTT51pytzHdZi,Caught Up In You,38 Special,Rock
0UPJDZxXDPp7YR8hLt9CSo,1460,1,1982,6clbbhnIqpHnqxwtOWcilg,Take It Easy On Me,Little River Band,Rock
1XGG4UHqyjHP9ZcFCALake,1460,1,1982,77tT1kLj6mCWtFNqiOmP9H,Did It In a Minute,Daryl Hall & John Oates,Rock
6AeOM7N0rK3tYOINY2k5qy,1446,1,1982,5jNGQ7VOU87x5402JjhTtd,It's Gonna Take a Miracle,Deniece Williams,Blues & Soul
4nSWloYu8D0ikKB68S1R5W,1441,1,1982,3PhoLpVuITZKcymswpck5b,Blue Eyes,Elton John,Rock
3EFgVWb1TAYP3CF17BB4fU,1433,1,1982,4L1z1IcfK7lbqx8izGHaw5,The Sweetest Thing (I've Ever Known),Juice Newton,Country & Folk
7EB3HAKyArV5ZweYc7gWsU,1428,1,1982,7mEIug7XUlQHikrFxjTWes,Heartlight,Neil Diamond,Jazz
6mJQe0vTIojlxwyMwwy6YR,1426,1,1982,4Tw2N3wdvJPGEU7JqMxFfE,Think I'm In Love,Eddie Money,Rock
0tBTnrMcc91qKP9dHqhsS7,1422,1,1982,6KOqPxwfNAmZPkiCnDE9yT,Steppin' Out,Joe Jackson,Rock
42TFhl9RznJZi5Xcd2PZDb,1399,1,1982,2pdvghEHZJtgSXZ7cvNLou,Wasted on the Way,"Crosby, Stills & Nash",Rock
53uTNFpDeUQGFKTf52iW5O,1392,1,1982,3PhoLpVuITZKcymswpck5b,Empty Garden (Hey Hey Johnny),Elton John,Rock
4do0Z0rHdFUV3RSMxMQsdq,1376,1,1982,1Fmb52lZ6Jv7FMWXXTPO3K,Crimson and Clover,Joan Jett & The Blackhearts,Rock
3sgT82L2JLu7LUlwr9MfrK,1362,1,1982,1ZIMtrSe8sINPurERT4tRa,Personally,Karla Bonoff,Country & Folk
4Gnl12vioGd6lgIjeYcMCl,1348,1,1982,59hMeIYY3k3NoX54rrVGPv,Mickey,Toni Basil,Pop
4yKZACkuudvfd600H2dQie,1344,1,1982,3VNITwohbvU5Wuy5PC6dsI,Get Down On It,Kool & The Gang,Electronic
4uvARnZIajUDXWXPifhK3B,1341,1,1982,3vMWY1bUrmYoSoEWLiQWOZ,The One You Love,Glenn Frey,Rock
7fsAiUOy63nKXmEyALsbFE,1339,1,1982,6clbbhnIqpHnqxwtOWcilg,Man On Your Mind,Little River Band,Rock
2QvqY0iSduwzUq9tchHPNJ,1330,1,1982,4N8BwYTEC6XqykGvXXlmfv,Turn Your Love Around,George Benson,Jazz
6aE7lGzrdKO6faIDlfcb66,1320,1,1982,2kreKea2n96dXjcyAU9j5N,Should I Do It,The Pointer Sisters,Pop
2OgVsp77En2nju8pnCieVU,1287,1,1982,6IRouO5mvvfcyxtPDKMYFN,Waiting for a Girl like You,Foreigner,Rock
3koCCeSaVUyrRo3N2gHrd8,1287,1,1982,4QQgXkCYTt3BlENzhyNETg,Let's Groove,"Earth, Wind & Fire",Electronic
1rkpNfn7l4PcAreJwht9JO,1278,1,1982,6rJqqRce0Kvo2dJUXoHleC,Love in the First Degree,Alabama,Country & Folk
5LeDMHIZ5YDZ2b1VOcYVcG,1278,1,1982,7lzordPuZEXxwt9aoVZYmG,Hot In The City,Billy Idol,Rock
1HKzbaJa69dMplZfb49TN1,1277,1,1982,4BoRxUdrcgbbq1rxJvvhg9,Make A Move On Me,Olivia Newton-John,Jazz
30upl1YT1suEgSDpIopSky,1272,1,1982,6Sb8EHpZvyjSTT5KD9DjUZ,Any Day Now,Ronnie Milsap,Country & Folk
7ptv3yXdBWwzO7rVA62rwy,1266,1,1982,2cnMpRsOVqtPMfq7YiFE6K,(Oh) Pretty Woman - 2015 Remaster,Van Halen,Rock
78wTOLl1ANJtgOkOoNNZ06,1266,1,1982,2mG8HHQ9S9kcbjcrb5N1FE,Our Lips Are Sealed,The Go-Go's,Rock
1vJOi8S2MSq3jZsni1gm4x,1251,1,1982,2mG8HHQ9S9kcbjcrb5N1FE,Vacation,The Go-Go's,Rock
1YGZyfvdgZxzipWoWYVKxi,1244,1,1982,73a6pNH4YtLNgDbPQwXveo,Kids In America,Kim Wilde,Pop
023ANytNFEk7vglingnI4p,1224,1,1982,1Qw8MHpjYxm9Xf0O1ZfPiX,Out Of Work,Gary U.S. Bonds,Blues & Soul
1ONz7ocoJticKL8bw6cYEf,1219,1,1982,5dcOK4stT4JDkP6Dqhbz5s,You Could Have Been With Me,Sheena Easton,Jazz
4P91jW5QmEkhoLgdMujp82,1210,1,1982,7guDJrEfX3qb6FEbdPA5qi,Do I Do,Stevie Wonder,R&B & Funk
35CJV7apnwTi0gCM9WCCpz,1199,1,1982,3MdG05syQeRYPPcClLaUGl,Mirror Mirror,Diana Ross,Jazz
2RCOWNCxDIphjhqTtkwtwR,1193,1,1982,4JCt4xrbbBB9blkKwNlcJ7,Love Come Down,"Evelyn Champagne"" King""",Electronic
0XiZSZ2Qld0VUpwayEt5AL,1193,1,1982,1KgOUOeP1C4B0neabVHAwv,Body Language,Queen of Japan,Electronic
4sSq4YH3ykbyV1zPekhkeb,1191,1,1982,2hl0xAkS2AIRAu23TVMBG1,Play the Game Tonight,Kansas,Rock
4k1YrSM0KCb5LepafCrW5K,1186,1,1982,2pdvghEHZJtgSXZ7cvNLou,Southern Cross,"Crosby, Stills & Nash",Rock
47yuveHXW8jk4rqy95EjTS,1180,1,1982,4vKhoHnEBN6Fq8tsMVpXaN,Edge Of Seventeen (Just Like The White Winged Dove),Stingray Music (Karaoke),Other
19Ym5Sg0YyOCa6ao21bdoG,1164,1,1982,08GQAI4eElDnROBrJRGE0X,Gypsy,Fleetwood Mac,Rock
1zrba5qe6xkC84AlbXNa6u,1161,1,1982,3jtTd1E9mBxYYU987s32Fm,Fantasy,Aldo Nova,Rock
4pP5xVUYEZljcmfyYFQXsx,1159,1,1982,4tw2Lmn9tTPUv7Gy7mVPI4,Through The Years - Single Version,Kenny Rogers,Jazz
7qQjReUDlPf6tHT7US9fp1,1158,1,1982,4MTfVjZzx72caVcbCjUK73,Magnum PI,Dominik Hauser,Electronic
1NZAeh2a8Y6Ry5hGBPGP1e,1152,1,1982,6GI52t8N5F02MxU0g5U69P,Hold On,Santana,Blues & Soul
3ApPhLvRNI5kKRqRTrfbMu,1149,1,1982,2ibPkysx2PXqWLmxFD7jSg,Rock This Town,Stray Cats,Rock
7vuSGejUXpD365Nl9tyehq,1149,1,1982,1mNnxxnPfHQDOkFjnZmdkc,Forget Me Nots,Patrice Rushen,Blues & Soul
34hGTUT1MXcZ9rZzY8Iza0,1129,1,1982,5UloVKzUNJcjORzhhTWWiJ,The Look Of Love (Part One),The Karaoke Channel,Other
29KyVqHekckVGfxHn8QS7m,1126,1,1982,6EJmqnuK0r6qiAevFFiNNR,Cool Night,Paul Davis,Rock
3TyNmJ7jRiryoLkB4ChAfA,1118,1,1982,0cA5Tg15TwARIRZeiNT1RO,Run for the Roses,Dan Fogelberg,Jazz
63EaQ5loAR77RnoIpS33Xq,1117,1,1982,3MdG05syQeRYPPcClLaUGl,Muscles,Diana Ross,Jazz
7AslBsiVLQAGrmFmi79ZeK,1110,1,1982,3gMaNLQm7D9MornNILzdSl,Truly,Lionel Richie,Jazz
67Xft0VujlGS6i1l92bCem,1105,1,1982,26bcq2nyj5GB7uRr558iQg,American Heartbeat,Survivor,Rock
49NDegc7RQyvq6mhAs06p6,1095,1,1982,1bdytLV3FPjyhfrb6BhMej,Only Time Will Tell,Asia,Rock
5sgVguJJlA7thC8ybAFOo5,1094,1,1982,2y8Jo9CKhJvtfeKOsYzRdT,Tonight I'm Yours (Don't Hurt Me),Rod Stewart,Jazz
31WgwRqSxCYOSdSO6ajhvh,1093,1,1982,2kreKea2n96dXjcyAU9j5N,American Music,The Pointer Sisters,Pop
2or8ETC2aPaOLJFnF9VoXX,1090,1,1982,0rvjqX7ttXeg3mTy8Xscbt,Still They Ride,Journey,Rock
3LqvmDtXWXjF7fg8mh8iZh,1085,1,1982,6zFYqv1mOsgBRQbae3JJ9e,Pressure,Billy Joel,Rock
161bacDTXAYkcexjEJmS3k,1082,1,1982,3XnO697XIus1M0cMuxZjos,Bobbie Sue,The Oak Ridge Boys,Country & Folk
4frelkLhC4ATqJH9VGJztu,1081,1,1982,5NGO30tJxFlKixkPSgXcFE,Spirits In The Material World,The Police,Rock
4S5RaGdSsahSnRmAHp1d4p,1074,1,1982,6gkWznnJkdkwRPVcmnrays,My Guy,Sister Sledge,Pop
35k31HZI4z9PbBOioaI4dZ,1073,1,1982,2CLVPk9FcywjClBcTvWPkT,Working for the Weekend,Loverboy,Rock
6Xprc4GuCejWA3BjU5knyw,1061,1,1982,1Fmb52lZ6Jv7FMWXXTPO3K,Do You Wanna Touch Me (Oh Yeah),Joan Jett & The Blackhearts,Rock
1vY823c1DZqSu9k7W2phSh,1050,1,1982,6rJqqRce0Kvo2dJUXoHleC,Take Me Down,Alabama,Country & Folk
505B4DQNTigBdpaU2jYnSb,1050,1,1982,22bE4uQ6baNwSHPVcDxLCe,Waiting On A Friend,The Rolling Stones,Rock
3KHOt5AUHsA6IJPugUJ6lq,1046,1,1982,2CLVPk9FcywjClBcTvWPkT,When It's Over,Loverboy,Rock
0q9kwsDddMpLd5PVctArlK,1041,1,1982,6IFXsrXBpwbIqtOUOiAa3p,Love Is Alright Tonite,Rick Springfield,Rock
2taTwJsSblWRasoJjGtPxg,1030,1,1982,3iDD7bnsjL9J4fO298r0L0,Love Me Tomorrow,Chicago,Jazz
4TOa5Zs2cSVo08JtMZgjMz,1028,1,1982,3alW3LYQS8K29z8C8NSLIX,Somewhere Down the Road,Barry Manilow,Jazz
6UGlSlhwl2MNhsrg5Wepq3,1023,1,1982,1m24736Bdew1oQVxTePOCo,Genius Of Love,Tom Tom Club,Electronic
1jUu3iBZ1lCZSpnvbe0udo,1019,1,1982,5dcOK4stT4JDkP6Dqhbz5s,When He Shines,Sheena Easton,Jazz
1gu82KCw8Y51Fwc1pg4BXb,1014,1,1982,2ju2ZxMe9yBOnt1MkWo32t,And I Am Telling You I'm Not Going,Jennifer Holliday,R&B & Funk
6REkCR0S8inDFLPc21ucEg,990,1,1982,3MdG05syQeRYPPcClLaUGl,Why Do Fools Fall in Love,Diana Ross,Jazz
2u8MGAiS2hBVE7GZzTZLQI,987,1,1982,2kreKea2n96dXjcyAU9j5N,I'm So Excited,The Pointer Sisters,Pop
2npStoMbQxG1LcIeF4PZrj,986,1,1982,7crPfGd2k81ekOoSqQKWWz,Leather and Lace (with Don Henley),Stevie Nicks,Rock
16USHlesFliQfb8Av8jiaI,963,1,1982,67ea9eGLXYMsO2eYQRui3w,Athena,The Who,Rock
2yPwtdt2XRhkPn7t1EVfJB,962,1,1982,55vs7NT1KxcFjbMC4y202E,Sweet Time,REO Speedwagon,Rock
3i2Ddy4a0rNnGQY60pZdYp,961,1,1982,6IRouO5mvvfcyxtPDKMYFN,Break It Up,Foreigner,Rock
04ijIUVdT4Qy1SBWFUPROY,961,1,1982,3Dzj993UEz8Z5ovxuirzFO,Trouble,Lindsey Buckingham,Rock
3C7HthJQqYH5me3Gx2HrGb,958,1,1982,6IFXsrXBpwbIqtOUOiAa3p,What Kind of Fool Am I,Rick Springfield,Rock
3QDR1x6MUqRL9eRiuKwBCc,952,1,1982,3CkvROUTQ6nRi9yQOcsB50,Abacab - 2007 Digital Remaster,Genesis,Rock
43T696K5X1s1mtxIuuUvvz,946,1,1982,0LcJLqbBmaGUft1e9Mm8HV,When All Is Said And Done,ABBA,Pop
0WiaWKgYOtNedDre3DHCW5,941,1,1982,4TwHRCIu3Xg9fjS3l7owkp,Early In The Morning,The Gap Band,Electronic
7j74lucZ59vqN67Ipe2ZcY,941,1,1982,77tT1kLj6mCWtFNqiOmP9H,Maneater,Daryl Hall & John Oates,Rock
4JC90rQSqwMAhekHuu2hCj,931,1,1982,3LfO03nEZMdWNHG2tLpMa0,A Penny for Your Thoughts,Tavares,Blues & Soul
00qOE7OjRl0BpYiCiweZB2,928,1,1982,6IRouO5mvvfcyxtPDKMYFN,Juke Box Hero,Foreigner,Rock
1K7VLA9S2ZyFiEV7oeTc5g,914,1,1982,089zDeJWWSaHm6JE4V3ser,What About Me?,Moving Pictures,Rock
1ewTd6py4ifeRxoFH0HXlu,913,1,1982,7jmTilWYlKOuavFfmQAcu6,Comin' In and out of Your Life,Barbra Streisand,Jazz
3iMLRCGHLQ135LtMjKLkO8,901,1,1982,2JSjCHK79gdaiPWdKiNUNp,Heartbreaker,Dionne Warwick,Jazz
2l1AraumK6y3VUwi8Bw7iJ,892,1,1982,2Hkut4rAAyrQxRdof7FVJq,New World Man,Rush,Rock
6vezarXrEyu0zN5WjJqGfg,892,1,1982,2y8Jo9CKhJvtfeKOsYzRdT,Young Turks,Rod Stewart,Jazz
04JxDXEJRDypv0mT9mxEHC,869,1,1982,12d4iIvTOk7JkI6ecvc3ca,Still In Saigon,The Charlie Daniels Band,Rock
15taea6JZLAfG5OX0pzfG6,865,1,1982,0PFtn5NtBbbUNbU9EAmIWF,Make Believe,Toto,Rock
27rENyvomdS3f7Awcizas6,864,1,1982,34jw2BbxjoYalTp8cJFCPv,This Man Is Mine,Heart,Rock
0D3Os50xGCpZcTrZCpKWSi,861,1,1982,4TwHRCIu3Xg9fjS3l7owkp,You Dropped A Bomb On Me,The Gap Band,Electronic
6nwgJTvWLXvzAK0cjFP8OR,856,1,1982,6IkKvcB77pnK30tY65DGGv,Baby Makes Her Blue Jeans Talk (Karaoke Version) [In the Style of Dr. Hook],Karaoke Library,Other
6AEdWbrFREOUNmI1hMPbyc,855,1,1982,5qUHCOUsvVKUpVrMMmztMK,On The Wings Of Love,Jeffrey Osborne,Electronic
6pwQEpLOlwclrsjgEOHEp0,853,1,1982,43mhFhQ4JAknA7Ik1bOZuV,Shadows Of The Night,Pat Benatar,Rock
3MWoJGrKXOTlEBIZzDoZkx,846,1,1982,7nwUJBm0HE4ZxD3f5cy5ok,Jump to It,Aretha Franklin,Blues & Soul
7M7Oj3pfJHFoOEbsGaiQVp,846,1,1982,7EK1bQADBoqbYXnT4Cqv9w,Shanghai Breezes,John Denver,Country & Folk
1ZhDatT59MAoXRLtQiMMfg,837,1,1982,0cA5Tg15TwARIRZeiNT1RO,Missing You,Dan Fogelberg,Jazz
2biWZ2wYVEW5c3bhA7FMMY,833,1,1982,5PN2aHIvLEM98XIorsPMhE,Voyeur,Kim Carnes,Pop
216tRx9zfuKKILYJt3t1fi,833,1,1982,7zQmORVNaWz1cW1KJB2cTX,Rock the Casbah,Mick Jones,Rock
2iJ389BSoL3MlYzVO17qY0,829,1,1982,1sXbwvCQLGZnaH0Jp2HTVc,Get Closer,Linda Ronstadt,Jazz
64wX1p2ZtC9ksXSVYtCp88,825,1,1982,3vMWY1bUrmYoSoEWLiQWOZ,I Found Somebody,Glenn Frey,Rock
7unmSSIMgaa1yKsnFnWrAq,824,1,1982,3oDbviiivRWhXwIE8hxkVV,Come Go With Me,The Beach Boys,Pop
0fB3RopyF7FQ8nGr1P1Cjr,822,1,1982,3VNITwohbvU5Wuy5PC6dsI,Big Fun,Kool & The Gang,Electronic
03Wma4AcL2NXi0HPqhKJ1v,812,1,1982,0JxChc2w5fwTGbXKfc4cRd,"Baby, Come To Me",Patti Austin,Jazz
1CSXrsLDRvo4fC9jA26ajt,796,1,1982,3HC7NcxQx2Yk0fWoRKJ0xF,Be My Lady,Jefferson Starship,Rock
2bzBI23EJWHjXmGj3xlYaM,786,1,1982,3JsMj0DEzyWc0VDlHuy9Bx,It's Raining Again,Supertramp,Rock
50DhcS3oMTa3cmfENKYI4G,780,1,1982,6IFXsrXBpwbIqtOUOiAa3p,I Get Excited,Rick Springfield,Rock
2NhQEQYqoarBnlJHFJaxUH,771,1,1982,0jgAONnsHxrwAlhkMUVS78,I Don't Know Where To Start,Eddie Rabbitt,Country & Folk
5UzPa5Po23ffDj1gXHCAq2,769,1,1982,0jgAONnsHxrwAlhkMUVS78,Someone Could Lose A Heart Tonight,Eddie Rabbitt,Country & Folk
4FDepZpTVAhuJj4e8X1Y69,765,1,1982,2JSjCHK79gdaiPWdKiNUNp,Friends In Love,Dionne Warwick,Jazz
1bn4xumYcQdSa4ZWPY1q3t,765,1,1982,5qUHCOUsvVKUpVrMMmztMK,I Really Don't Need No Light,Jeffrey Osborne,Electronic
529JTB5TttnnESl6RsesAA,758,1,1982,5UloVKzUNJcjORzhhTWWiJ,You And I (Karaoke Demonstration With Lead Vocal - In The Style Of Eddie Rabbitt/Crystal Gayle),The Karaoke Channel,Other
71lQ6KbvNUEGFBNvPWzbcv,758,1,1982,3oZa8Xs6IjlIUGLAhVyK4G,Anyone Can See,Irene Cara,Electronic
2aNLe4KxMByyqjhmVvR3or,757,1,1982,6ra4GIOgCZQZMOaUECftGN,Valley Girl,Frank Zappa,Rock
7Cwc7NndxwE7wOzEakpR0F,757,1,1982,5ZVc8t2irmJwaMSkDXY1Rj,Mama Used to Say,Junior,Pop
1BUTAQyk9QsdvRDghyMTC9,753,1,1982,3Fz2GbraVXhcpXnoi2Oe1r,Everybody Wants You,Billy Squier,Rock
7dnxIXCi8GKJsZURwReTUy,750,1,1982,5nwMOS9spMPjD1w6AruPKl,Love Is Like a Rock (as Made Famous by Donnie Iris) [Karaoke Version],Off The Record Karaoke,Other
