artist_id,artist_name,followers,popularity,artist_type,genres,main_genre
3LIJJJkO7R5RasRwt7xIn5,Mystikal,315454,60,rapper,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']","Hip Hop"
3lJ6jvOiNY46L2juqXufpf,Changing Faces,253098,43,duo,"['girl group', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']","Pop"
3LjhVl7GzYsza1biQjTpaN,Hayley Kiyoko,957649,69,singer,"['dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'uk pop']","Pop"
3LkSiHbjqOHCKCqBfEZOTv,Atreyu,500236,66,band,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'pop punk', 'post-grunge', 'rap rock', 'screamo']","Metal"
3LKXWvXFWrkwUzJWxzwVpW,Tony Dize,1524539,69,singer,"['latin', 'latin hip hop', 'pop', 'reggaeton', 'reggaeton flow', 'relaxative', 'tropical']","Latin"
3lLT23km6QvzYCojCXAYtX,Kutless,207541,54,band,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian rock', 'worship']","Christian"
3llWEEOW2xNfiKsXXWjrwl,Max Steiner,5002,35,-,['classic soundtrack'],"Classical"
3LLyROFg3quU6jDUPQEMkB,Clocks,206,3,-,[],"Unknown"
3LmdSHbQzMs8ZL0GVGpwXb,The Sons Of Champlin,1033,15,band,[],"Unknown"
3lN1TG4RIoaJCff6Ck9KUR,The Farm,30422,41,-,"['britpop', 'madchester']","Pop"
3lnTnt0IcCHD7I1HXvLMhD,The Parade,215,8,-,['sunshine pop'],"Pop"
3LnUnKJnfezw19rfp8hSxi,Ripple,1105,26,-,[],"Unknown"
3lnV6khgTreN8QiqtSAAgW,Triumvirat,24352,29,band,"['art rock', 'canterbury scene', 'italian progressive rock', 'krautrock', 'progressive rock', 'symphonic rock']","Avant-Garde & Experimental"
3loACRmkzdtOMNJEaB6j8L,Loudon Wainwright III,37650,49,band,"['alternative country', 'country rock', 'folk', 'folk rock', 'roots rock', 'singer-songwriter', 'traditional folk']","Country & Folk"
3loflELg7MzgrOyNqERolN,The Style Council,139888,56,-,"['art rock', 'classic uk pop', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'ska']","Avant-Garde & Experimental"
3LpLGlgRS1IKPPwElnpW35,James Morrison,1085371,69,singer,"['folk-pop', 'neo mellow', 'neo soul', 'pop', 'pop rock', 'uk pop']","Pop"
3lPQ2Fk5JOwGWAF3ORFCqH,John Mellencamp,622463,71,singer,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']","Rock"
3LqgxOMfONGBf034jekl9H,Forever Came Calling,17795,35,band,"['alternative emo', 'anthem emo', 'easycore', 'pop emo', 'pop punk', 'socal pop punk']","Rock"
3lQPc6jpkeuF87zv2DdNIT,Company of Thieves,16735,33,band,['chicago indie'],"Rock"
3lQpSzdPxoF1FYk7ilbe37,Liza Minnelli,88055,47,singer,"['hollywood', 'show tunes']","Other"
3lQuLlW6tYv1nm3nzyJ6Ty,Jean Shepard,11062,30,singer,"['country gospel', 'cowboy western', 'nashville sound', 'traditional country']","Christian"
3lRcuKNnP49qqc0AHfTTAR,Vickie Winans,49405,34,singer,['gospel'],"Christian"
3LrsctPHK5wMdvEqvFN8BW,The Mighty Lemon Drops,9640,26,band,"['c86', 'new wave']","Rock"
3ltFy7g6KKQPPttsdOMlq3,Jo Dee Messina,326774,60,singer,"['contemporary country', 'country', 'country dawn', 'country road']","Country & Folk"
3lTIrl4h1Vov8fDaNqXUof,Capital Kings,159103,57,band,"['anthem worship', 'ccm', 'cedm', 'christian dance', 'christian hip hop', 'christian music', 'christian pop']","Christian"
3LtqXstihSCQ0GQJFy2t9n,Cactus (The New Cactus Band),16,0,-,[],"Unknown"
3LTXHU3DhiYzGIgF2PP8Q8,The Raveonettes,99743,46,duo,"['dance-punk', 'danish alternative rock', 'dream pop', 'garage rock', 'noise pop', 'nu gaze']","Electronic"
3LTYeDqM0ojTaTpsi63puM,Larry Lovestein & The Velvet Revival,13360,41,rapper,[],"Unknown"
3LuF7P74RidHXKY2b1BkAs,Jake Holmes,1752,19,singer,['cosmic american'],"Country & Folk"
3luTTVEo8lot6jsdYXdbDN,Jessica Hernandez and the Deltas,11371,26,band,[],"Unknown"
3LVPGE5jPPwtbGslx07YR0,Kishi Bashi,121072,59,band,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indietronica', 'metropopolis', 'modern rock', 'shimmer pop', 'stomp and holler', 'stomp and whittle']","Pop"
3LVtZP0UUtY35ptAnntYsT,The Friday Night Boys,26751,34,band,"['alternative pop rock', 'neon pop punk', 'pixie', 'pop emo']","Rock"
3lWP7nrnwtWJFOANMDz0GJ,Regina Carter,6054,32,-,['jazz violin'],"Jazz"
3Lxqae84jFzQxeqfRFqDsA,Tasmin,22,16,singer,[],"Unknown"
3lzlUccNrekC1oFPCjNIOX,The Lettermen,48924,45,-,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'vocal harmony group']","Jazz"
3m1T1DET0DbGOMfJY7rdnH,RKM,70736,55,duo,"['latin', 'reggaeton flow']","Latin"
3M2S7bYzQt6h4KrnoihzLS,Tom Russell,10884,40,singer,"['alternative country', 'country rock', 'folk', 'folk rock', 'new americana', 'outlaw country', 'roots rock', 'singer-songwriter', 'texas country', 'traditional folk']","Country & Folk"
3m3rxBxMWtUeM8WH0rGP5m,Icons Of Latin Pop,184,4,-,[],"Unknown"
3M4ThdJR28z9eSMcQHAZ5G,The Fratellis,507112,66,band,"['alternative rock', 'dance-punk', 'garage rock', 'indie rock', 'modern rock', 'rock', 'scottish rock']","Rock"
3M5aUsJmembbwKbUx434lS,Daniel Boone,3566,37,-,['classic uk pop'],"Pop"
3m5hegxlB80Z2zQb1893pc,Loleatta Holloway,15734,51,singer,"['chicago house', 'disco', 'diva house', 'philly soul', 'post-disco']","Electronic"
3MBZ7cW7vbWlM9YMYaXE9n,20/20,1987,21,-,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']","Pop"
3mC1KCuZZSOlN8Z0M56VsV,Dobie Gray,12905,52,singer,"['motown', 'northern soul']","R&B & Funk"
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,3053353,75,rapper,"['conscious hip hop', 'g funk', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']","Hip Hop"
3MCjwjfIor5FkK3h639qkW,Rufus,77635,55,-,"['disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']","Electronic"
3MdG05syQeRYPPcClLaUGl,Diana Ross,881545,73,singer,"['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']","Jazz"
3mDN0fZ5avC4Li91LwwKHD,Dave and Sugar,4108,28,singer,['nashville sound'],"Country & Folk"
3mEgLhTVxuUG4n1ezLNY5l,Izzy Vadim,431,15,-,[],"Unknown"
3MFp4cYuYtTZe3d3xkLLbr,Bill Haley & His Comets,128769,56,band,"['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']","Jazz"
3mGCLimuzOdod4Lnegny4d,Twinkle Twinkle Little Rock Star,28280,59,-,['sleep'],"Other"
3mGe3yyg9FrxlHidyYWiH6,Candyman,8359,37,singer,[],"Unknown"
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,4562547,82,singer,"['bachata', 'latin', 'latin pop', 'pop', 'tropical']","Latin"
3MhnVtLjzPJf2Kr5PkWU9T,Pinmonkey,598,20,band,[],"Unknown"
3mHX757X1ukOqoGrxw4qH2,Ricardo Caliente,276,25,-,[],"Unknown"
3mIj9lX2MWuHmhNCA7LSCW,The 1975,3395560,82,band,"['modern alternative rock', 'nu gaze', 'pop', 'shiver pop']","Rock"
3miNucraVWk4hdVsIxn7id,Eric Burdon,57900,49,band,"['blues-rock', 'british blues', 'classic rock', 'psychedelic rock']","Blues & Soul"
3MIwMeYV8vmgQFbbRiJTp2,Jeannie C. Riley,25034,44,singer,"['country gospel', 'cowboy western', 'nashville sound', 'traditional country']","Christian"
3MJ1dGVIWaBiSTZmbMY6ao,James Phelps,40,3,-,[],"Unknown"
3mJ9GlkLzj8Ka7Z7EQaCMi,Watsky,278536,62,rapper,"['abstract hip hop', 'comic', 'indie pop rap', 'pop rap']","Avant-Garde & Experimental"
3mJeMSV8kwDNbAs1FPKmbq,The Bingham String Quartet,1,0,-,[],"Unknown"
3MjNMjqBpaQ0P8ebfbZjYn,Despised Icon,62778,40,band,"['canadian metal', 'deathcore', 'mathcore', 'melodic metalcore']","Metal"
3MKSm2U72NzNdxRjMhzyHh,Calloway,604,22,band,['new jack swing'],"R&B & Funk"
3mKv8UOsUlfywaQ5bSJRCT,Boss,2748,34,-,[],"Hip Hop"
3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,739074,66,band,"['alternative dance', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']","Electronic"
3mMlNCX0juOKPTTkSsiOie,Brandon,402,17,singer,[],"Unknown"
3MNLhvqJkWsO6tcjY9ps62,Maude Latour,2763,45,-,['nyc pop'],"Pop"
3mnvGu4mOJr5MVVPtvaZo6,Steve Alaimo,126,9,singer,[],"Unknown"
3MOw1ev3YQ8liIGmHT3eH6,The Wurzels,12156,39,band,['comic'],"Other"
3mpgPsrKzNBfVBD7XbAVKk,Victor Ravanelli e Gabriel,31,0,-,[],"Unknown"
3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,419910,66,band,"['disco', 'funk', 'motown', 'soft rock']","Electronic"
3mrPUMTaGsRrW8JA66x7oi,Shades Of Blue,218,19,-,[],"Unknown"
3MRynBsyLGzv3IQ9Fip6hO,Ana Guerra,261026,64,singer,"['latin pop', 'latin talent show', 'latin viral pop', 'spanish pop']","Latin"
3mSAqBoXQgdlpwzWsIgBzL,Merle Haggard & The Strangers,14705,53,singer,['traditional country'],"Country & Folk"
3MsTzUCPsYqPkMWPQE0TGK,The Rings,190,7,-,['deep punk rock'],"Rock"
3muGwkg7cEbK52vzp76J38,Tony Sheridan,6880,30,band,['british invasion'],"Rock"
3mUHAiDazZq75gh6If5zoD,R.A. The Rugged Man,66561,51,rapper,"['conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'underground rap']","Hip Hop"
3MvALt8iV68Bc0nkhPZrW2,Original Broadway Cast of Purlie,14,0,-,[],"Unknown"
3mvTAjG7rcyk7DQzLwauzV,The Bouncing Souls,113394,56,band,"['emo', 'melodic hardcore', 'new jersey punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk']","Rock"
3mVWMgLc7bcyCBtL2ymZwK,The Arcs,132007,57,-,"['funk', 'garage rock', 'indie rock', 'modern blues rock', 'modern rock', 'punk blues']","R&B & Funk"
3mwjybFOXSkz2UuykO7tlG,Dane,6,7,singer,[],"Unknown"
3mWsPx6qAtcJpBFAhxXW4W,Marin Esteban,26,1,-,[],"Unknown"
3mY9Ii0cL5SQxpOTAm8SHx,Warren Zevon,159233,59,singer,"['alternative country', 'classic rock', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'piano rock', 'power pop', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']","Country & Folk"
3mYFuz6iY7D9X78rOXg5CG,Akwid,438959,59,band,"['chicano rap', 'latin hip hop', 'mexican hip hop']","Hip Hop"
3mzpQ9E9zO08iEx79BEJyb,Bell,276,17,-,[],"Unknown"
3mZqziCJj4pq3P2VBpmK6p,Friendly Fires,202414,62,band,"['alternative dance', 'dance-punk', 'electronic', 'indietronica', 'new rave']","Electronic"
3MZsBdqDrRTJihTHQrO6Dq,Joji,1601664,85,singer,"['alternative r&b', 'viral pop']","R&B & Funk"
3MZzBXBiCadVucO7AAdQUC,Chase,1817,22,-,[],"Unknown"
3N1B1g6JtIgd6ClRkzD4yT,Savatage,102537,47,band,"['album rock', 'hard rock', 'metal', 'neo classical metal', 'power metal', 'progressive metal', 'rock', 'speed metal', 'thrash metal']","Rock"
3n36dQutJmGtlSEKSnYoaD,David Lapadat,4391,26,singer,[],"Unknown"
3n4ersmDo55xV4fPSCKpXb,Adema,144694,50,band,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']","Metal"
3n5eF71hryf0OpsFakVYmQ,Heartsfield,584,23,-,['southern rock'],"Rock"
3n6CpyxZsSuoUAVdXytjot,DJ Juanito,333,17,-,[],"Unknown"
3N6WAAPHoIjo6na008793X,Paul Westerberg,23777,43,band,"['alternative country', 'alternative pop', 'alternative rock', 'gbvfi', 'jangle pop', 'lo-fi', 'power pop', 'roots rock']","Country & Folk"
3N7q5meGCAvpjRAr2U8OX5,Dangerkids,45854,50,-,"['christian rock', 'gymcore', 'metalcore', 'nu-metalcore', 'post-screamo', 'screamo']","Christian"
3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,1532254,69,band,"['metalcore', 'pop emo', 'pop punk', 'screamo']","Metal"
3n99AZrLOuuAtHvu12uDDC,Jean Beauvoir,445,23,singer,[],"Unknown"
3naY4Tq98GRh9K8xOsINyv,Eugene Ormandy,5672,57,-,"['classical', 'classical performance', 'orchestral performance']","Classical"
3NBmfDV6Yh3hjuQUBVvYgO,Better Oblivion Community Center,36633,56,-,"['art pop', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']","Avant-Garde & Experimental"
3NChzMpu9exTlNPiqUQ2DE,Thrice,289464,63,-,"['post-hardcore', 'screamo']","Rock"
3Ne68hg8d4U29OOcw3RQgp,Sylk E. Fine,256,27,band,[],"Unknown"
3NeFnGL4kx2lN3jY3KKSYB,Rozetta Johnson,62,8,singer,[],"Unknown"
3NF49vAOfTRgDEcjsHx9Ak,Greg Saunier,115,9,-,[],"Unknown"
3nFB4eMP5gdqee2eQb8nZb,Conjunto Primavera,834590,68,band,"['banda', 'cumbia', 'grupera', 'norteno', 'ranchera', 'regional mexican']","Latin"
3NfJ6VPVz0lf3jWy5F1N7g,Tag Team,17008,48,-,['miami bass'],"Electronic"
3nFkdlSjzX9mRTtwJOzDYB,JAY Z,4863076,84,rapper,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","Hip Hop"
3Ngh2zDBRPEriyxQDAMKd1,Matchbox Twenty,1320837,71,band,"['neo mellow', 'pop rock', 'post-grunge']","R&B & Funk"
3ngKsDXZAssmljeXCvEgOe,Eagle-Eye Cherry,103559,63,singer,['pop rock'],"Rock"
3Ngmu4UfpEPwwnfEcIRz1t,Mike Curb Congregation,867,32,-,[],"Unknown"
3NgwMzys77S7sgfh2W5k0V,WC,176069,51,rapper,"['gangster rap', 'hip hop', 'hyphy', 'rap', 'west coast rap', 'west coast trap']","Hip Hop"
3nHI6kjpax0KHFUz32409Y,ASU Sun Devil Marching Band,561,29,-,['marching band'],"Country & Folk"
3nhxXtHwC2TookQyqQlFK1,Biohazard,81768,44,-,"['alternative metal', 'crossover thrash', 'funk metal', 'groove metal', 'hardcore', 'nu metal', 'nyhc', 'rap metal', 'rap rock']","Metal"
3niqfoc7C6lIeCNVz8iZYE,Framing Hanley,129767,56,band,"['alternative metal', 'christian rock', 'nu metal', 'pop emo', 'post-grunge', 'rap rock', 'screamo']","Metal"
3NIZFmehJM8YiGpCdihlck,INDIA,319372,60,-,"['latin', 'salsa', 'tropical']","Latin"
3nJgNmwjVTHDH4HcrTQm80,Flies on the Square Egg,616,29,-,[],"Unknown"
3nJurPRzJe1jhoxefw5Gli,Cheryl Ladd,159,7,singer,[],"Unknown"
3nJWBJvK7uGvfp4iZh9CkN,Relient K,257024,62,band,"['canadian ccm', 'christian alternative rock', 'christian music', 'christian punk', 'christian rock', 'neo mellow', 'pop punk', 'pop rock']","Christian"
3NkCIDMU5HgFAyVLVdCWgE,Barbara Hendricks,8158,35,singer,"['classical performance', 'classical soprano', 'opera']","Classical"
3nLE33yBJ82QPWzvvqv7rE,Mic Geronimo,17951,32,rapper,"['deep east coast hip hop', 'hardcore hip hop']","Hip Hop"
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,1455295,75,singer,"['bachata', 'latin', 'latin pop', 'merengue', 'salsa choke', 'tropical']","Latin"
3nLYJvqbEzs5kg2TlprxIG,White Lion,364077,58,band,"['album rock', 'glam metal', 'hard rock', 'rock']","Rock"
3Nm2nMXn831d1DJzRWGnAI,Smut Peddlers,794,20,band,[],"Unknown"
3NmdKZUM96z7NGvL35g5PC,The Rentals,13343,34,band,"['alternative pop', 'alternative rock']","Pop"
3nnQpaTvKb5jCQabZefACI,Jeff Buckley,548204,66,singer,"['alternative rock', 'folk-pop', 'melancholia', 'permanent wave', 'rock', 'singer-songwriter']","Rock"
3npO4krkcb8NTPSDGeDPxz,Harry Robinson,79,9,band,[],"Unknown"
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,1707217,79,band,"['modern alternative rock', 'modern rock', 'pop', 'stomp pop', 'uk pop']","Rock"
3NPZZavqZwUV5jdWKADHoy,Gordon Parks,84,5,-,[],"Unknown"
3nQ59hkeciYoR6RreQL4Rv,Darren Criss,75070,62,singer,[],"Unknown"
3nqA4JV7u2zG7prO5RLlAC,Cynthia,20798,45,-,['freestyle'],"Electronic"
3NQHNs35chwKFo1Twnfh4f,Charles Lloyd & The Marvels,5196,43,-,['contemporary jazz'],"Jazz"
3nqNKYmx7Ju2bQ28jgGfeD,Steel Breeze,406,18,-,[],"Unknown"
3Nr8EAmJ6b95ydy2o8h5vd,Zoom Karaoke,1433,30,-,['karaoke'],"Other"
3NRFinRTEqUCfaTTZmk8ek,Savage Garden,548571,69,singer,"['australian pop', 'boy band', 'dance pop', 'europop', 'pop rock']","Pop"
3Nrfpe0tUJi4K4DXYWgMUX,BTS,13001716,93,band,"['k-pop', 'k-pop boy group']","Pop"
3ntqo8zDgmZifnDWgLkWRu,Frank Cordell,45,9,-,[],"Unknown"
3nUbzTTtP2w4HqvT5y5vkV,The Griswolds,78457,55,band,"['indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'shimmer pop']","Pop"
3nuc29fYGlQbIrwh4yrNWd,Lake Street Dive,230829,66,band,"['boston rock', 'electropop', 'folk-pop', 'indie folk', 'new americana', 'stomp and holler']","Rock"
3nViOFa3kZW8OMSNOzwr98,Queen Naija,1061442,70,singer,"['deep pop r&b', 'pop', 'r&b']","R&B & Funk"
3nXMZsj1H0F7h9SDUeYNjg,Brenda Holloway,20430,41,singer,"['brill building pop', 'classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']","Pop"
3NyO6lrjoe4s6Uk4ns9Tda,B.G. The Prince Of Rap,3755,34,rapper,"['eurodance', 'hip house']","Electronic"
3nz2wbRAmRzOtEHVSz7d95,Bobby Smith,30,15,-,[],"Unknown"
3NZE8jDD2cCzd4vUyZ5CQQ,Spacehog,46103,51,band,"['alternative rock', 'britpop', 'glam rock', 'pop rock', 'post-grunge']","Rock"
3nzEXHMRFWTw4zt3pVRv6V,Canton Jones,52313,46,band,"['christian hip hop', 'gospel']","Christian"
3o1cwVQfiDWafhYA02k13C,Crookers,65979,57,DJ,['fidget house'],"Electronic"
3O24hFMrqM3JJHDwavPz8Y,Phil Harding,69,43,-,[],"Unknown"
3o2dn2O0FCVsWDFSh8qxgG,Sabaton,780919,77,band,"['metal', 'power metal', 'swedish metal']","Metal"
3O3K5UdH6YjVrOLfJwCyop,Moreno MC,32,0,-,[],"Unknown"
3O3qPC1hmSp7442HYefx5w,Lords Of Acid,41378,39,band,"['electro-industrial', 'hardcore techno', 'industrial', 'industrial metal', 'industrial rock', 'new beat']","Electronic"
3O4fR3QH00yE7NjXvYyRUR,Original Broadway Cast of Cabaret,164,0,-,[],"Unknown"
3o5OdrGG6RqPkAmPfMvMl0,Reunion,112,23,-,[],"Unknown"
3O5v1qkExBx2B6i9WTWhOE,The Canadian Tenors,22692,35,band,['operatic pop'],"Pop"
3O7IxMv6D9iFICSUa5w9X4,Chuckii Booker,27454,33,band,"['new jack swing', 'quiet storm', 'urban contemporary']","R&B & Funk"
3oAazIwC0nAYkOKVQPUC38,Sirah,14393,62,-,[],"Unknown"
3oAbjWINfcTSAuVUlXXMty,Steve Forbert,16233,46,singer,"['alternative country', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'pub rock', 'roots rock', 'singer-songwriter', 'traditional folk']","Country & Folk"
3oBGGy1VOs6IHOa1ZdUx2f,Sons Of Apollo,39688,37,band,"['neo classical metal', 'progressive metal']","Metal"
3oCIYpmkFw8KGWwMNPKgXh,Jennifer Lawrence,18312,53,-,[],"Unknown"
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,2096374,77,band,"['baroque pop', 'brill building pop', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']","Pop"
3of4z5k152Et4C0IQ7HUAg,Zitten,6847,35,-,"['k-indie', 'korean pop']","Rock"
3oFRpiLvaflFOVNxvsLrze,The Records,3885,28,-,"['jangle pop', 'power pop', 'pub rock', 'underground power pop']","Pop"
3OftZbLfcqulxWNZMX8zLI,Wade Bowen,84592,54,singer,"['outlaw country', 'red dirt', 'texas country']","Country & Folk"
3ohcHMuUq1717s8AH17hfT,The White Buffalo,265109,63,-,['new americana'],"Country & Folk"
3oI2CfnF8Oy1rT22ZB176e,Bare Jams,2930,34,-,[],"Unknown"
3Oim8XBPbznAa8Jj8QzNc8,Cults,191936,60,-,"['alternative dance', 'art pop', 'chillwave', 'dream pop', 'electropop', 'experimental pop', 'folk-pop', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'modern rock', 'new rave', 'nu gaze', 'shimmer pop']","Electronic"
3oiQ9TEv3AziiXYXR21NAV,Gene Page,454,16,-,['rare groove'],"R&B & Funk"
3OKg7YbOIatODzkRIbLJR4,TheFatRat,506048,69,-,['tracestep'],"Electronic"
3OMcW97LbZ6DHdIi8Q54C7,Young M.C.,4,2,singer,[],"Unknown"
3OmuR7XFXBig8yLeMSm9mU,Barry Mann,2149,36,-,['doo-wop'],"Pop"
3OnXD5goBmO1NgeuXJfeUB,Glenn Makos Quartet,0,0,-,[],"Unknown"
3oPCbpeqocGzRj1mMoDWPg,Eye To Eye,363,15,band,"['deep soft rock', 'yacht rock']","Rock"
3OpnoUqoRIHWbsFs4Nw0NQ,Nat King Cole Trio,75246,45,singer,"['adult standards', 'lounge', 'swing', 'vocal jazz']","Jazz"
3Oq59kwj30BH7o698cqJxr,E. Collins,2,4,-,[],"Unknown"
3oqSDVaf6RoBGreqOlgUpv,Phyllis Hyman,144174,43,singer,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'neo soul', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']","Blues & Soul"
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,1775543,84,singer,"['contemporary country', 'country road']","Country & Folk"
3OsRAKCvk37zwYcnzRf5XF,Moby,1041243,73,singer,"['downtempo', 'electronic']","Electronic"
3OsUvoKmZA2gw8rETtxGlz,Vitamin C,40939,46,singer,"['dance pop', 'europop']","Pop"
3ot6fEzKvRrCnWy5BWlnxU,Vita,299,57,-,[],"Unknown"
3OuIyI0FYMUZtINxhQVCL3,LEDGER,44400,50,-,"['alternative ccm', 'ccm', 'christian alternative rock', 'christian rock']","Christian"
3oUTpG8GxqK9xb8SLrszuM,Jimmy Hoyson,1,16,-,[],"Unknown"
3Owq2BmQUToWfZ3HNu7gl3,Denny Belline & The Rich Kids,13,0,-,[],"Unknown"
3oXddLOOjkoUuC2sX1RMdr,I'm With Her,42087,57,-,"['folk', 'folk-pop', 'indie folk', 'new americana', 'progressive bluegrass']","Country & Folk"
3oY80B5wwJ7TH3inVejOQ0,Johnny Bond,2887,38,-,"['country gospel', 'cowboy western', 'traditional country']","Christian"
3OyGv7XUYQwQgECYSzJhyO,Marty Stuart,50899,52,singer,"['country', 'country rock', 'nashville sound', 'outlaw country', 'texas country', 'traditional country']","Country & Folk"
3oZa8Xs6IjlIUGLAhVyK4G,Irene Cara,148753,65,singer,"['dance rock', 'disco', 'europop', 'new wave pop', 'soft rock']","Electronic"
3P2gYnypDVi90ZavnaAhfL,The Mothers Of Invention,18842,46,band,['experimental rock'],"Avant-Garde & Experimental"
3P33qFNGBVXl86yQYWspFj,Martina McBride,649177,61,singer,"['contemporary country', 'country', 'country dawn', 'country road']","Country & Folk"
3p3U04w2DaiBzuYMZnYr00,JC Chasez,20722,35,singer,[],"Unknown"
3P6duIn7oHeiBACZfYeNud,FIDLAR,203735,60,band,"['garage rock', 'indie garage rock', 'modern rock', 'noise pop']","Rock"
3p7PcrEHaaKLJnPUGOtRlT,Henrique & Juliano,8809252,79,duo,['sertanejo universitario'],"Latin"
3P8PFi9LRirEf3JiEDOHZM,Akinyele,6028,37,-,"['east coast hip hop', 'hardcore hip hop']","Hip Hop"
3P9jdZehQvmAoTrWU1p5zt,Charlotte Church,22292,42,singer,['operatic pop'],"Pop"
3PALZKWkpwjRvBsRmhlVSS,Gunship,86047,57,-,['retro electro'],"Electronic"
3PAXvY08KxX5HmCsmKw4x8,Black Sun Empire,66423,48,band,"['darkstep', 'drill and bass', 'drum and bass', 'neurofunk']","Avant-Garde & Experimental"
3PbCnPQUMUHJXAI9g2Ld7V,The Castaways,1548,28,-,"['beach music', 'classic garage rock']","Pop"
3pbi8H08p95NUZ7m6ybxUV,Static Major,2440,64,singer,['indie r&b'],"R&B & Funk"
3pBKouKb8w9CJN8rJV5PJI,Random Axe,3186,18,band,[],"Unknown"
3pbKylceBTiUa0fZk4J4sJ,Robert John,5002,45,-,"['bubblegum pop', 'soft rock']","Pop"
3pcBYlS4js6fFBbPw4XQ9q,Peter Banks,1139,12,band,[],"Unknown"
3PcMolaGsh2nryvBR2sQOS,Fourplay,80043,51,band,"['jazz funk', 'jazz fusion', 'smooth jazz']","Jazz"
3PeB6KzaIJW8NnVlU2OcmW,Reel Tight,77,24,band,[],"Unknown"
3PF1KBeHYb14yKgsiE693V,Little Anthony & The Imperials,43950,48,band,"['brill building pop', 'classic soul', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll']","Pop"
3pFCERyEiP5xeN2EsPXhjI,Joe Cocker,874157,70,singer,"['album rock', 'blues-rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']","Rock"
3PfJE6ebCbCHeuqO4BfNeA,London Philharmonic Orchestra,226516,69,-,"['classical', 'classical performance', 'orchestra']","Classical"
3PFXkVDrL495eCxfaMZd1F,Bobby Hart,168,24,duo,['brill building pop'],"Pop"
3PH4wHvxZILAWbURhH2JBh,Ronnie Jones,491,23,-,[],"Unknown"
3pHeBYl1yujXcZqqfF1UyQ,Blues Traveler,284539,60,band,"['alternative rock', 'blues-rock', 'jam band', 'pop rock', 'post-grunge', 'rock']","Rock"
3PhL2Vdao2v8SS8AptuhAr,James Horner,195915,69,-,"['scorecore', 'soundtrack']","Electronic"
3PhoLpVuITZKcymswpck5b,Elton John,3459131,86,singer,"['glam rock', 'mellow gold', 'piano rock', 'rock']","Rock"
3PihHGdkeI7CBvqoMUIMdT,Sonya Kitchell,1641,32,band,"['ectofolk', 'folk-pop', 'lilith', 'western mass indie']","Avant-Garde & Experimental"
3PjtmMdeYx3Dg49ZRLS27J,Tapes 'n Tapes,20770,34,band,"['indie pop', 'indie rock', 'modern rock', 'stomp and holler']","Pop"
3Pk9L2rUT7wj7queJvrlp5,Matt Squire,990,49,-,[],"Unknown"
