album_id,album_name,popularity,total_tracks,album_type,artist_id
6Z1zv6Hw9bdvSoxI5uYk2h,The 1975,72,16,album,3mIj9lX2MWuHmhNCA7LSCW
6Z32X2fuezhp8L3nHtHavX,Who's Afraid Of Virginia Woolf?,3,7,album,5GXruybcLmXPjR9rKKFyS6
6Z3MfMebUucj95zrHMrbyV,The Lion's Roar,55,11,album,21egYD1eInY6bGFcniCRT1
6Z4FW5yorog5BtKsptAd47,Every Man For Himself,48,15,album,2MqhkhX4npxDZ62ObR5ELO
6z4jnK1fRHP80RJC8x9UFd,A Night on the Town,55,9,album,2y8Jo9CKhJvtfeKOsYzRdT
6Z4vvS1OoTLH3Em674DJzb,Before the Robots,46,13,album,4UuoJfJ9UybJft7a8E6UHX
6z5A4jV5MDikX4blitvPiO,Sounds So Good,35,11,album,43eAoOm70bzBUNs4JKP5nE
6z5eCEjlaTGMkWer4WAVpR,The Greeting,4,5,album,2EsmKkHsXK0WMNGOtIhbxr
6z68dIHR6AkwfE9fWgYED9,Pearl Harbor + The Explosions,4,9,album,7uSPfxLxpmlqzEyITHQ5U8
6z6JzDZUvcOUNmiA9Ctit3,City Of Black & White,50,12,album,2NQEwAVHBNcI0tGMLlWwF1
6z8arLj8lWDoxk99ayMYlz,G Sides,48,10,compilation,3AA28KZvwAUcZuOKwyblJQ
6z8fAREKlyJPvv4wLCDx2R,On The Strength,25,10,album,5hQCwevTf03u1rECrRMeop
6Z8FgyCYgC6ApRi7ZXbT55,X,53,14,album,4RVnAU35WRWra6OZ3CbbMA
6z8zwj99xW4CCXJUkJMfxx,SuperHeavy,38,16,album,3D2hT0opR7rrYIngiAdwgC
6z9hERB98aCzCYx180xaMW,Cocked & Loaded,49,14,album,22TEmHXBBLjTec2LOAuMdS
6ZAjdkKHnWLdpL1deFXajO,Still,42,11,album,3WNUkxJcJeliFx9KXWXMgs
6ZANEjETQ9L9pjBuvOAhCQ,The Velvet Rope,67,22,album,4qwGe91Bz9K2T8jXTZ815W
6ZaunY3nag93knA0oJbNaF,Christmas In The Sand,29,15,album,6aZyMrc4doVtZyKNilOmwu
6ZaV5sXXMGuGNEBEXBdbXF,Do You,21,14,album,5dcOK4stT4JDkP6Dqhbz5s
6zaWKIqtD4q1CiZxfhC43Y,Broadway's Closer To Sunset Blvd.,9,9,album,3QpJtjdcw4jiQpic9R4Mr0
6zAWsUQxIUhLIdHCnZ6qXM,We Are Young & Free,57,15,album,7m4gF38CPATtHrk5HS42WZ
6ZB7sec84vKJ6mBXocdfwL,Put Me In Your Mix,39,11,album,3rfgbfpPSfXY40lzRK7Syt
6ZB8qaR9JNuS0Q0bG1nbcH,Funeral,68,10,album,3kjuyTCjPG1WMFCiyc5IuB
6ZCbYO3B5eslkY3zHdss4A,Songs For Christmas,43,42,album,4MXUO7sVCaFgFjoTI5ox5c
6ZcgBk8cqbcQyZCW7B8sW2,@#%&*! Smilers,29,13,album,3UpIbyXfGzmHG6TMH4dJEk
6ZCzJiByCfxpfQJ4RZyCRL,John Dawson Winter III,18,11,album,2ODUxmFxJSyvGiimNhMHbO
6zDA1SBE6H9T0awVuzfF2O,Can't Wait All Night,15,10,album,4L1z1IcfK7lbqx8izGHaw5
6zdNTQ1uS2ZzFZkExMqcAh,Corrosion Of Conformity,53,14,album,1BBIIH0h76KN8gYeXFcPjR
6zEGxtFhXjUHnLPqvzChs9,Wig Out at Jagbags,43,12,album,7wyRA7deGRxozTyBc6QXPe
6zeHM5CV0CjcS0K8ouWE4N,Harry Potter And The Sorcerer's Stone,66,19,album,3dRfiJ2650SZu6GbydcHNb
6zEs08qr7CUuahpM2o0Ldn,Vision Valley,35,13,album,7vkiEK5D7Gf0z4M1Va0CXD
6Zf3Wy3O3KZG7sTpiyrdKv,We Are Tonight,2,2,single,7E03HXnm4pbRfW6O1tVFIL
6ZfcktkP7UNimg6uqLcJPJ,Everything Is Everything,37,16,album,3YyZFf9ZN2YbkqeZia8zHX
6zfkiTCfpCeQCokEMlpudS,Street Angel,37,13,album,7crPfGd2k81ekOoSqQKWWz
6ZFUMvnLkGErstI6DWISYn,Mind Of Mystikal,41,15,album,3LIJJJkO7R5RasRwt7xIn5
6ZG5lRT77aJ3btmArcykra,Parachutes,80,10,album,4gzpq5DPGxSnKTe4SA8HAU
6zG9PHw8dlMLIyRE9TEGGk,Sleep Well Beast,65,12,album,2cCUtGK9sDU2EoElnk0GNB
6zgDc6tNdcobVRxIj7JHlH,Unbelievable,40,10,album,0svyIX7Xu3DVMkrOtB88i6
6zgzjvY1P8MfeoUp47LXUg,Exodus,28,16,album,3cOksS0L23DEPJd3JwMuVs
6Zh0mUuaRHqU9zFytX5FBh,Best Of: All My Rowdy Friends,40,22,album,2dyeCWctcFRt3Pha76ONgb
6zhcd9npDiEUGn66l1lzSU,The Road to You,36,11,album,4uBSazM6snEc9wCG3jMlYt
6ZHg4FlquNtCzdQaDhZTAP,Post Traumatic,63,18,album,6xBZgSMsnKVmaAxzWEwMSD
6zhu5JppyczTRXGzHA2qr8,Aurora Gory Alice,40,10,album,7E41j1yL9ZeTWfqe9bUGgw
6zhy0Y9uxv16YRyVmpGHZW,What Was Done: Volume 1: A Decade Revisited,30,14,album,4Y2ImQoh83EyhkbaJXmJr1
6zic2LJXY3DaP2DWYVtCdT,Moments,48,10,album,4etuCZVdP8yiNPn4xf0ie5
6ZIfULvfXHqu6jcNm6vfSl,Hard,52,15,album,7Aq8lpLMSt1Zxu56pe9bmp
6Zit3CTXuMz0wa5TuTOdE9,Travelers & Thieves,32,12,album,3pHeBYl1yujXcZqqfF1UyQ
6ZizJ3rk1Eok7JOKL6UMwv,Evangelion,44,9,album,1MK0sGeyTNkbefYGj673e9
6zJ6QkipXinrWlnIFQPc4Y,Summertime,23,8,album,2mknvtcck8i82nKxDPDibv
6ZJ7MYjVdrUXbLeopJw6PC,Down The Old Plank Road/The Nashville Sessions,28,14,album,6AnrSlk5Gp1YMXgaI3mWCL
6zjenDV68SpvM3oEhorTDm,Ringo,57,13,album,6DbJi8AcN5ANdtvJcwBSw8
6ZjkNCUpuUGbEKyN1MoU1A,Atlanta Rhythm Section,43,10,album,0WgyCbru4tXnMsbTmX4mFw
6zJubkVdiykjxml9FQ5oje,The Damnation Of Adam Blessing,16,13,album,2urmZXhZXbOWdpKuj3kAYv
6zK0vUxP3YQAWcc7injGov,Cool Night,44,10,album,6EJmqnuK0r6qiAevFFiNNR
6zk4RKl6JFlgLCV4Z7DQ7N,Elvis Christmas,51,12,album,43ZHCT0cAZBISjO8DG9PnE
6zkBmutHcNic0siuSpeYES,Hot August Night II,32,20,album,7mEIug7XUlQHikrFxjTWes
6zkFT3LeCDOkDLZLPCdftu,Now 11,0,22,compilation,0LyfQWJT6nXafLPZqxe9Of
6ZKg8wQ2m5Iaa5hPeI9TkQ,Love Travels,0,2,single,76XE4h4VXk8KbLJallt9Ym
6zKjlVIJfHfk955RqgDZGo,Ain't It The Truth,34,10,album,1mQ9wgWshECdFsDbT7ATzT
6ZksrxRWlJ7ExylPyJwfLJ,In Tongues (EP),76,16,album,3MZsBdqDrRTJihTHQrO6Dq
6zlcEv6OCgGoVlF5Fm4cSd,Happiness... Is Not A Fish That You Can Catch,50,11,album,1lqW59DUEKqvcHc8mVWBtH
6zleJIShCZ0opG8jGuOGMy,Come Taste The Band,43,22,album,568ZhdwyaiCyOGJRtNYhWf
6zLgZl2AjJQyOYzzDF51UC,Stevie Wonder Presents Syreeta,28,20,album,594LqcHtMvKoR0URmSiYJB
6zlkFkRPTRtsR9lXMN53ou,Snow Day,32,12,compilation,0LyfQWJT6nXafLPZqxe9Of
6zlKkX99NhLW8IRy77bYmb,Pipes Of Peace,58,11,album,4STHEaNw4mPZ2tzheohgXB
6zMbvZeDQRie5F6a4wOu8e,White Christmas,21,16,album,3P33qFNGBVXl86yQYWspFj
6ZMcMdDrlktJtzJCgUyQvQ,Best Of 25 Years,36,13,compilation,0Ty63ceoRnnJKVEYP0VQpk
6zMeDffPrKyYSBf9AuyTIF,Gutter Ballet,40,13,album,3N1B1g6JtIgd6ClRkzD4yT
6ZMLxQUzTCjKYB1IVhAgLM,Cheat the Night,36,6,single,0WO15UbgUyKKtn1anzZP5u
6ZmRtymFNo8pU2PQno73lv,Boss Of All Bosses,52,13,album,0st5vgzw9XkH5ALJiUM1lE
6ZMWLADPGoaKbzUYoSChiU,Chemical Warfare,36,15,album,0eVyjRhzZKke2KFYTcDkeu
6Zn6PIwk44Exvseindhc3U,Waterfall,3,9,album,6EpopZzq5HmGkQhy00TSlI
6zoU9wwvh8ETkMsWU3Mtv1,Candy Apple Grey,50,10,album,16bN8mhtDFdegWbg0z3s10
6zpoiQdsCWUO4ABaksSBhr,One More Story,42,10,album,5xWPOujQqd4wXyB08slZ9Z
6Zq4OcZiPT67HUaWmuJ17U,Broken Bridges,39,14,compilation,0LyfQWJT6nXafLPZqxe9Of
6ZQsfsE3X900PjZeomO4VY,Misery Loves Kompany,35,17,album,4UOlRVifrFdQHW9qu5ep8t
6zQxfPcLHHsBNOKrY5cP73,The Song Remains Not The Same,29,10,album,0zfT626RwO6zN3RDYeRit5
6ZQyMrmlg95L8gy63Pnm33,Major Key,60,14,album,0QHgL1lAIqAw0HtD7YldmP
6ZqzZEZixYR7hplPPESWY2,High School Musical: The Concert,13,11,compilation,0LyfQWJT6nXafLPZqxe9Of
6Zr4IfFE9i2awzkVPgc2jv,The Respect Issue,37,10,album,1C62FV9Cltn9L4c9jAwCyk
6ZrgxIZeW51rk7tXZMWNa8,Collapsible Lung,45,11,album,3nJWBJvK7uGvfp4iZh9CkN
6zS7xswcMZXYhMmlPOUjob,The Goonies,47,12,album,0LyfQWJT6nXafLPZqxe9Of
6zsaOeP7AAK5HG8qe1t6Fx,D Train,42,10,compilation,4gQEXxzqwNmQwjU0Wc0Ioe
6zscRhrMGap0asgSu69lKJ,Electric Version,40,13,album,4mO4aGO6u29UyR6XLZR9XW
6zSIXWkbsPo58MGALjiCi1,A Farmhouse Christmas,17,12,album,31Esw1yHgJZBPcRa4nUyTP
6ZSp2CcRWdyTm50DbI9MAX,I'm Not There,53,34,album,3huVQoEWdqUTvlYpFVUHcF
6zsXpKxvpjmwXvoxPdN2eQ,Home For Christmas,32,12,album,72Nhcx7prNk2ZCxhx0Y5es
6ZtNHnRzacahYX1NeHxiU0,Fountains Of Light,15,6,album,0bWkqEiCzUo1qRiQXI0VdJ
6zTpJdiLZNHzFlNtVnKxOt,Greatest Hits,20,12,album,2ByeVcPfDGV0xOGUNJ78wm
6zuCJaxmHKNKN5hMDF556U,My Name Is Joe,62,14,album,3zTOe1BtyTkwNvYZOxXktX
6ZUoUhReur4PO71Xs8gPsS,Bad Boys,35,1,single,5os0Ltvz8Q8BvXOPOd1frx
6ZuPbMe6CvQKl1nvAy0nZm,Shepherd Moons,59,15,album,6uothxMWeLWIhsGeF7cyo4
6zUVP1yU53u7FiXvtwqwul,House Party,13,9,album,3RwQ26hR2tJtA8F9p2n7jG
6ZuYqYythSDhXIGTlU8uRU,All Things Bright And Beautiful,49,13,album,07QEuhtrNmmZ0zEcqE9SF6
6ZvDJs17O3woQirttKRYCG,Sick Boy,85,10,album,69GGBxA162lTqCwzJG5jLp
6zVIADLuIrdkiChta3XiSo,No Place In Heaven,48,11,album,5MmVJVhhYKQ86izuGHzJYA
6ZVrKUajkz9SWAW6bneBqZ,Live On I-5,41,17,album,5xUf6j4upBrXZPg6AI4MRK
6zVZkndp9OBVwLrZoOzyLB,7 Wishes,42,10,album,1Ha0Fz4i0d4gu5fZbhBCtH
6ZwGrN98HgppZCRk1xMlbh,Life And Favor,36,1,single,5HMMreaseNp6oSu6Q7Z5sj
6ZWL1xSTEvqs5A6dBh8vZw,Scorpion,69,16,album,4d3yvTptO48nOYTPBcPFZC
6zWmAA39H0c4SjnD4MB1Dm,Back Home Again,67,14,album,7EK1bQADBoqbYXnT4Cqv9w
6ZwsElAMgLjdZXL04okPcs,Danny's Song,44,10,album,7d7q5Y1p2QWS4QRAhTQR5E
6zXb9FQMzawvY2Au8Kxky3,Black Star Elephant,68,21,album,0awl5piYwO0CDTHEkCjUhn
6zXOZuDsPTGu4yEKaTXzlH,Raise Vibration,58,12,album,5gznATMVO85ZcLTkE9ULU7
6zXUDBGLbrB9Kgkw2Y3F7L,Aquarius,65,18,album,0NIIxcxNHmOoyBx03SfTCD
6zxyZN5uvIqsyfFP20DPuT,Georges Bizet: Carmen,4,19,album,2D7RkvtKKb6E5UmbjQM1Jd
6Zy2wrvOOW0sxTWy7nF9BH,tr3s Presents: Juanes MTV Unplugged,57,14,album,0UWZUmn7sybxMCqrw9tGa7
6Zy5TONz6w6hQBhpOv5YDZ,Bernadette Peters,31,22,album,1lIG8lqWxus7LqThGUXMa1
6ZYynOoi9YEBlSCUPE5Dlg,"Forever More (Love Songs, Hits & Duets)",58,14,album,5bTTx0CRvZj1kRJwUsWWYo
6zZBAkDtQVNHFIs5QkqXKj,Puppet Strings,40,10,album,0EyuKHE1AeE9lWUF8mzKVp
6ZZbMKUghvClcRLF5pZT6Y,From The Outside,69,12,album,4JNfz6aO9ZFz0gp5GY88am
6zzs0HMzEPRotJaEJe8uwJ,Girl Code,79,13,album,37hAfseJWi0G3Scife12Il
7008Kulup387qjbGwxjY1s,The Hottest Night Of The Year,12,10,album,7d7q5Y1p2QWS4QRAhTQR5E
700M9fz6YTjNciGWzUbD0I,"The Osmonds \Live\""""",10,14,album,5fU6lODhpw3GEGGJuaDprR
70406c1Pa2F3BQscpLiUME,Bridges,61,14,album,6cXMpsP9x0SH4kFfMyVezF
705uqFCYYJxFPH4s88mgQ6,Fast & Furious 6,6,1,single,1M1BzRih5AtN1YismugCWi
708sfirbWrGGssUqiq8Gie,The March,43,10,album,44wJRGNtWywCUJZug8FJg3
708Whrc4abJEtqBINv9S2b,Damn The Torpedoes,64,18,album,4tX2TplrkIP4v05BNC903e
70AhQk68A2rIuwqNxKEWZY,Halfway Down The Sky,42,13,album,13C1r67pHZXIokdommj2dF
70BHwvG9ikXsffsWfHrWzi,Gone Again,33,11,album,0vYkHhJ48Bs3jWcvZXvOrP
70dwF4nAUTQjorl4eCJONS,Como Te Llama?,40,13,album,1Li0eIWeMeWcOOWpImcG9H
70eknRp5bKGdFq0rJ7kA3x,Revenge,55,12,album,07XSN3sPlIlB2L2XNcTwJw
70f70xLCpH7wHaVvB2oZT9,Believe,77,17,album,1uNFoZAHBGtllmzznpCI3s
70gEplvmKUXn50LfDh1GIO,Blood Of The Nations,48,12,album,3JDIAtVrJdQ7GFOX26LYpv
70gWD5znMmV5cFENCH0EzA,Dance Across The Floor,36,1,single,6jcPHv7qVfqysvBT7Jmn7K
70HzypoC6XLvXEUWAutTRc,Side 3,25,9,album,7Kkx4dACo6kFSeT9wjfVA5
70ibwJhPiwev4hqhDrM1xm,Blacked Out,53,15,album,7DBsiQxsZAKC5lHoRCdOFG
70iCI16xKlhPlJJT7OIKGH,The Last Emperor,36,18,compilation,0LyfQWJT6nXafLPZqxe9Of
70lQYZtypdCALtFVlQAcvx,Led Zeppelin II,75,9,album,36QJpDe2go2KgaRleHCDTp
70mFuD9TrIvjUoZN45R4M0,Brass Construction,39,15,album,5jWuVnPLmjABrgCGianzs9
70MrKoi2AdCFBxKqeXDPHZ,The Dance,59,17,album,08GQAI4eElDnROBrJRGE0X
70NjH8NkxcbYNvWAHnyv1e,From Here To Eternity Live,45,19,album,3RGLhK1IP9jnYFH4BRFJBS
70P9doc1EAqyb36gRmaPcU,St. Elmo's Fire,64,10,compilation,0LyfQWJT6nXafLPZqxe9Of
70PDDh5Cgbdpt37Z00hJUF,Breakout,57,12,album,5YGY8feqx7naU7z4HrwZM6
70PgbB3WDDwNW9NRi35C7N,Saint Asonia,54,11,album,6Fwq3TDWpMhcL1KTKVQiI8
70RR0wmSefG3tkdSFayI4V,Nashville: On The Record,50,24,compilation,0LyfQWJT6nXafLPZqxe9Of
70S8o4B4ncRZmLWDyJUH36,Hour Of The Wolf,35,10,album,1WRM9i067hd2ujxxi8FI3m
70Sc7IfsfeFT6memnEmktU,Vault: Greatest Hits 1980-1995,18,13,album,3csPGzuEd89ehDO17NPOdy
70Stw9VPlRicdpxiYI0GK7,Peachtree Battle (EP),20,5,single,7qKoy46vPnmIxKCN6ewBG4
70TYHf7Is70KOY1sHl5Vlh,F.E.A.R.,64,12,album,4RddZ3iHvSpGV4dvATac9X
70uPhkIhXTXM6MNNsMjAHx,Whitesnake,69,11,album,3UbyYnvNIT5DFXU4WgiGpP
70V1kL7w7Q9pDU4I6zDjYE,The Colour Of Spring,58,8,album,7Fo8TAyGJr4VmhE68QamMf
70VmUGKWZlbdhDMC9n7Wsq,Black & Blue,45,8,album,438JBZR1AR0l04AzcYW9gy
70Vuh3jYUMO8LLP5BaqZMb,Let Love Rule,49,13,album,5gznATMVO85ZcLTkE9ULU7
70xHnYWqpzWBK7ti3IUPww,There Must Be More To Love Than This,13,11,album,2zyz0VJqrDXeFDIyrfVXSo
70xkK9jBa11sU8B4jRLsJx,DJ Clue? The Professional 2,41,23,album,1g8uGVofjr2ApBrI8OZhJf
70XNZUbaRoeDl7u3iSsAqp,Solo (EP),19,7,album,1zK4ACgLi1lVPpfmmcwOTh
70XO7jxoVIV9p9IFyjXGvJ,Sigo Siendo Yo,69,14,album,4wLXwxDeWQ8mtUIRPxGiD6
70Y33Q5xuKpPRpH9IREoRO,Games That Lovers Play,14,11,album,6bHSJldq5J4lYowHOm9OOX
70Y9FUMMtl2JBmTWaxDzA1,Don't Stop The Music,12,7,album,45rpaf8BR69NIPqmeAYb7l
70YFpd4VFDKpuXmZ0NkTA8,Great Contemporary Instrumental Hits,18,11,album,7LfRnzGM0wRSyS5mmAwJbv
70Yl2w1p00whfnC7fj94ox,Everybody Knows This Is Nowhere,61,7,album,6v8FB84lnmJs434UJf2Mrm
70yn72rS28G1jieaBHlZhY,Colourmeinkindness,54,10,album,4DUQBYAyOTZotSEdKhaf6c
70ZIADs9HYFPDAfvn49AD4,Get Him To The Greek (Soundtrack),47,15,album,68A99CTUDGoBNFycKJCmAJ
70ziXyCSplSPUpFmq9kh6M,Primitive Love,52,10,album,18xgcedCGxFbqLbIQn5R8F
70zjKqpAO7faWjYVbxLHdX,Worship God,31,12,album,1SaELUYn7deVoQ9kGDGUD9
70ZviKBUpx73sF8i6JAWsf,Man Like Me,29,12,album,25naJrFZN5yogpY4K3bV0f
710aB45Yy5cjuKZn9kDOLg,Julia Fordham,34,11,album,0iCwkCRUEPkbSNyTVPKxf2
711l6hiamNnQ378JPoe17n,Tenderness,33,12,album,3YR92OLKlvkK5oKNekSqXe
711PsNN6KTbni5VVDU9Mbk,Only Human,21,16,album,5qUHCOUsvVKUpVrMMmztMK
712VoD72K500yLhhgqCyVe,Paradise Valley,71,11,album,0hEurMDQu99nJRq8pTxO14
713d2aig86cskmj4zdL9nR,Welcome,52,12,album,319rafipfKvd4cqaOwWIvA
715PS9HUbBKJQJk0VsW4DY,Lucky Street,43,14,album,0abIHznUj0oKhDB29cpBZ9
715rku55lldqdw9WiEuPgi,Push The Button,60,11,album,1GhPHrq36VKCY3ucVaZCfo
716E6f5K4vHfQ6aewX5n8U,20/85 The Experience,41,12,album,0pXt4sMs2oRnt528LTYgyd
717xD2ZI5ebHBk0OQNSUfz,"By The People, For The People",47,33,album,2Pfv2w8a20xzC7Dr7QXRqM
7188JsHTl3rladofF7CVvW,Esperanza,53,12,album,5bepW5vcdRzheNc0F8lHJ5
718KJ6VFOdcqCFCWykJKoG,Death To The Pixies,61,17,compilation,6zvul52xwTWzilBZl6BUbT
71aKU2RUyaBJLslyH0WEAA,Manhattan,38,18,album,3FEd0qHPFOgcpfw7bCXB4x
71BJkZEDImwXRidcpTlEMy,Light Of Smiles,20,11,album,3z6Uf5IZkN4TogRpRpgD84
71bxBaKgHbvhQZioybsnNj,Christmas With Babyface,10,10,album,3aVoqlJOYx31lH1gibGDt3
71C2qNuimejWFgJGi0i72P,Apologies To The Queen Mary,51,12,album,0XSqX2PB3C5dTMv7SZaxSm
71C65HI7THrlkpHHa24YJX,Lunatic,65,12,album,58R5LHkK3vkmEyGUPOR5kS
71cfSO0iO1fjgQLEb3Wc6C,Love At First Sting,68,9,album,27T030eWyCQRmDyuvr1kxY
71CIpjzqwqHxnUxL1FDS0M,Alpha Mike Foxtrot: Rare Tracks 1994-2014,42,77,compilation,2QoU3awHVdcHS8LrZEKvSM
71clfVkkopYLrgweVj2cow,Sean Kingston,72,1,single,6S0dmVVn4udvppDhZIWxCr
71E1GUha9EeC0VjAtBokM0,Seconds Out,42,12,album,3CkvROUTQ6nRi9yQOcsB50
71EIpenJaqvEQs3p9zW304,Back To Basics,41,9,album,6rXycobs8wkWicUGLtmB0n
71EN0GYQjokwIv5UJQPXCb,Album III,38,12,album,3loACRmkzdtOMNJEaB6j8L
71EPDsFz968TnOfcI6gQCJ,Her Story: Scenes From A Lifetime,28,27,album,4yiXkMbxDIZ3jgEG89NSC1
71gkMYQ7sw45n4rJAJBPTM,Life's Quest,19,12,album,6B16XZWuJ9VERn7pXxCIda
71gUhKYZIWmmjqAHlY4Br3,Ciara,73,13,album,2NdeV5rLm47xAvogXrYhJX
71HM1CMYWeZzws8pyiEn46,The Predator,69,16,album,3Mcii5XWf6E0lrY3Uky4cA
71hpzCnp9lYUZgV4rUtdvT,So Beautiful or So What,41,10,album,2CvCyf1gEVhI0mX6aFXmVI
71ik5hcqimZnnQWxTfmLkc,Carry On,33,8,album,4V4Z3qMCwYofWHtip6ePF6
71IwMI1hVyRQEIATOqyKK0,Mother Wit,45,9,album,0PDqlUGugF5Jt6DZyATvfz
71j3INQJXy1sSQPkPiYxIO,Start A War,50,13,album,7JDSHlDdVTo7aZKdQZ53Vf
71jfjrlkLK23mgIKr7DcWq,New World Disorder,32,14,album,3nhxXtHwC2TookQyqQlFK1
71ke66YDGI8pN3LBbeBK2L,"The Album Of The Soundtrack Of The Trailer Of The Film Of \Monty Python And""",28,27,album,5IxfhXIHjAOAqibxl90NZO
71kmPLCxdWhIm4JDDQjW42,The Earls Of Leicester,17,14,album,7fFA5wvCHgJ4SIqCuIYFNm
71Lj9BPAjENuAQaIX7pxTV,Country Girl,25,14,album,2mYg6aaYwIvNmJ7wHq6lRp
71m9h9ZNjxOc5VBaQaYDnV,Children Of The Sun,36,9,album,3XGBZeimYdPt1rLdy0JqrQ
71mJS6A4t23avivfhfvhVg,Luvanmusiq,54,12,album,3UVRliakQfa1pMWIsNuiZ8
71mPApAzW9HkbUGdYzMQHb,Miss Thang,58,16,album,6nzxy2wXs6tLgzEtqOkEi2
71N67dfMIkvyikV9ygSOuF,Loud Hailer,45,11,album,0AD4odMWVQ2wUSlgxOB5Rl
71nz5Lyn5UQI8AeELu2BaZ,Alone In His Presence,35,12,album,3qfrrrSO7utFdJkM2tvMRb
71NzsQgmjQ5rIm33Hpjv2V,Outline,43,5,album,3q2AjYY7FmiMh29bKki4EE
71OyKSCFX7DGsJc6qAhhQG,The Gift,62,11,album,2P560DaOMNDUACoH8ZhOCR
71pRFAwHBLrjKYRG7V1Q2o,Prospekt's March (EP),61,18,album,4gzpq5DPGxSnKTe4SA8HAU
71QyofYesSsRMwFOTafnhB,Coloring Book,79,14,album,1anyVhU62p31KFi8MEzkbf
71RqNRfEVCppUzDNhmOc9f,Siogo,33,10,album,10rzK0sLCXsUlDhl8ed0MV
71rrqHKVkUFx2CSVfxrrLs,Dos!,56,13,album,7oPftvlwr6VrsViSDV7fJY
71rziY9eLo1tA2dBMxrwhc,RIOT!,71,12,album,74XFHRwlV6OrjEM0A2NCMF
71SdSYZuuy7fCWbx0iqtac,Nugent,63,13,album,21ysNsPzHdqYN2fQ75ZswG
71ShNGI2uUKZnCBOITSjRL,Nina Revisited... A Tribute To Nina Simone,43,16,compilation,0LyfQWJT6nXafLPZqxe9Of
71st36nPTXAgWnEaNg9AZa,Better Than Heaven,48,10,album,3q8tRS0hCMVCylgKAoA0ya
71T3lHgpJjJ2v1MxtxPoV6,Always in My Heart,38,12,album,1TKifb1r4wnGbY5CYIwjGb
71TRllcEFNj7vCi7cnHNFj,Hearsay,11,9,album,7vNcTk9TgKF0qDsS87nWGE
71TzJaEz6LiQppiDXKqxM6,Ji,37,15,album,0OllCB8jre2XE6LnWXQKp4
71UI6dxPwSUiJUH4DM226k,Chopper City In The Ghetto,47,16,album,36HvjE9pV91jEjO1qBRidS
71upkCAZBdlRRxoSbG8wvQ,Black And White,44,13,album,6QvgWa4x3Ij4tvBpFMo11P
71v10GJ1IFQI8KWoiysZ2K,Smoke Rings In The Dark,56,12,album,37W8SKV5Vc8lcGtdyWCA5m
71V8liHaRbtSZ2ZGkjcqZB,A Jagged Era,53,10,album,7Aq8lpLMSt1Zxu56pe9bmp
71VL2I4UPRHcXRk51bCmuu,My Dinosaur Life,48,12,album,19zqV9DV3txjMUjHvltl2D
71VPCdeQQs1dmyVbflhPjX,Tha Last Meal,52,19,album,7hJcb9fa4alzcOq3EaNPoG
71vVz2rN1Y0nQPwSW1HVag,"I'm Alone, No You're Not",49,11,album,5Wfvw7rDz7HA6gE2z6QhqO
71XyPVJtymTaznEClAuB65,Girl Talk,34,12,album,08b2PA6eFyugsWAk41eQKZ
71Y7vrzWb5odG9CIUSw8oG,Greater Than,39,14,album,2b6REyd5UBBp4ZPDhZ2TNB
71ZKSEZJNXoO2KXU3esesL,Victorious,15,11,album,4a9KWc1l3Ci1zBsmfpkmNA
7212jv3K9q29ripwZQ9V8f,Second Edition,19,12,album,70MMkLXtue3Edj3RJhJkYp
721GzAQ3io1Koz4v0HMEur,Time After Time,52,12,album,6fNmOWQzfOVyHLQ2UqUQew
721Qky2RUeTXh0rCmVvqkM,KISS 40,43,40,compilation,07XSN3sPlIlB2L2XNcTwJw
724H9CMT8SN9ynO1oEHdQy,Porky's Revenge,8,12,album,3huVQoEWdqUTvlYpFVUHcF
726GB3GTBwPdsGr5XzOQbz,Our Own House,63,12,album,5ivCbtrcD5N4rD337xIb2z
726UCrvp34oeb6pyOdnJPW,Talk To Your Daughter,41,9,album,7C1CFA2GWGFc51SrvX5Bvy
728ZIip1mzws5PJrxbQo4T,Into The Woods,48,22,album,0mhipi6hB5gPpMW9vDGtyn
72aBWaiTnk9GHNcuMuZwcJ,LP4,49,12,album,57dN52uHvrHOxijzpIgu3E
72aNaOna8AV0GZADXRbFlX,cradlesong,59,14,album,3aBkeBhwadnWMWoVJ2CxJC
72AzG1EqH3Vyg0pGS5AxVA,Face The Truth,28,11,album,0WISkx0PwT6lYWdPqKUJY8
72B4nP6lGLaenlP8Bdrrrj,Jesus Christ Superstar,53,26,compilation,0LyfQWJT6nXafLPZqxe9Of
72buIlzJLKDa5dSrJDAKVv,1989--2002: From There To Here,44,16,album,6k0IBR0lU42s2GYpNX7kA9
72CIwh27AbrzRtmIQraA5x,Love-In,4,7,album,1uVXezA2zuHxGwdKZHDOaj
72cznpPZy6ScQoZgpMZjFm,The Devil In Me,7,9,album,3sgUnR8TF35euWEV07RPyO
72CZUEea4x8LmbmvozgKw1,Back On My B.S.,43,14,album,1YfEcTuGvBQ8xSD1f53UnK
72DAKG05tA924j6BhKXsbA,Swingin' New Big Band,20,17,album,1pVtwG5Up1OZOEpSHJ4AAs
72DcqEW0ho5aam0hSu8pxO,The Dream Walker,54,10,album,7xklw3WodFZiNNmQt3DIgp
72Dqv9RL9xaG5fwEClkC6w,#1 Girl,50,11,album,2waKklOyXKNqhqIOmE4yBA
72EEMm0zQxzzE9bf6aeibS,What Matters Most,35,11,album,3LqgxOMfONGBf034jekl9H
