song_rank,release_year,song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
72,1965,6AeG6jSoAVbmUFO6LyYmBf,163360,1,1,3,0.894000,0.414,0.24900,0.0000084,0.1880,-12.674,0.0369,0.3410,142.442
74,1965,1MI0O2mwTpdwkZpfWz4J7o,123760,9,1,4,0.111000,0.452,0.57400,0.0000000,0.0823,-7.936,0.0321,0.8110,123.204
75,1965,2ID3rNM3hFBjqrLcV0Wr0y,267240,10,1,4,0.861000,0.205,0.14100,0.0000000,0.1150,-15.339,0.0307,0.1440,88.043
76,1965,5zTsicOFimBo9Bj7g9XSkv,153298,8,1,4,0.725000,0.497,0.45700,0.0000000,0.0476,-12.482,0.0311,0.4890,121.092
77,1965,10EeysK2xPjkUT7DxPAKFG,163533,5,0,4,0.073200,0.668,0.75200,0.0000000,0.0602,-6.692,0.0448,0.9600,122.284
78,1965,6KeQfvgHCce8WzR7USII57,129779,7,1,4,0.774000,0.681,0.59300,0.0000000,0.1110,-8.405,0.0691,0.8080,119.501
79,1965,0mOwwzqfXTEgrcrrLKjLE9,145760,0,1,3,0.866000,0.334,0.20300,0.0000000,0.0869,-14.115,0.0324,0.3280,117.456
80,1965,15mNqJkj7JNSzgYuae5pPZ,166947,10,1,4,0.426000,0.424,0.53600,0.7530000,0.1080,-10.568,0.0268,0.7260,96.700
81,1965,0Iwbts8iqaJJh2kPiXbtgV,194227,7,1,4,0.880000,0.571,0.47200,0.0000304,0.2010,-8.788,0.0266,0.6030,84.053
82,1965,7DZsH0df0GuULl0FGwXMfd,360987,8,1,4,0.783000,0.553,0.48700,0.8760000,0.2920,-9.938,0.0324,0.5240,93.665
83,1965,3cOM3Zc2w5y5tOaUZ4wj95,203533,9,1,4,0.554000,0.745,0.82700,0.0000000,0.1090,-8.485,0.0385,0.7720,139.472
84,1965,2nx4ozf9UknZkRVLPHOP5J,144000,0,1,4,0.732000,0.688,0.42800,0.0000000,0.5860,-11.762,0.0365,0.5580,125.092
85,1965,0fmNiN85g1XF1NemAGY7G2,126893,8,1,4,0.404000,0.832,0.53000,0.9560000,0.0669,-11.550,0.0788,0.8670,81.673
86,1965,29qFlNOssruDfoEN8vN2Uu,140413,2,1,4,0.191000,0.407,0.47900,0.9010000,0.3520,-14.781,0.0329,0.9190,155.252
87,1965,2x8J4apESFBOPmGqMpLh0a,146827,11,1,4,0.291000,0.669,0.75700,0.0000000,0.1170,-5.333,0.0301,0.9440,152.322
88,1965,2jZt2lazpC7eU9TaO7vGoS,168267,5,1,4,0.192000,0.458,0.73700,0.0001180,0.3860,-7.127,0.0465,0.6320,134.043
89,1965,4crnyaZ12tALWTrshdIGFZ,122627,11,0,4,0.052000,0.330,0.85800,0.0000000,0.0752,-5.134,0.0552,0.9230,161.385
90,1965,4jQAWmK7RTRWaofM5n2NhK,162333,2,1,4,0.135000,0.748,0.78800,0.0000038,0.5010,-11.284,0.0670,0.6260,130.506
91,1965,3CABiRWxL4z7btvaKIMGLd,147467,8,1,4,0.776000,0.696,0.46700,0.0000000,0.1210,-9.084,0.0841,0.7080,117.850
92,1965,6u0vJG9SG59dFRYSwuhiKm,180987,0,1,4,0.453000,0.338,0.51000,0.0001620,0.2560,-11.606,0.0564,0.2460,101.449
93,1965,55KGv0DI5MXQELhuhRVaT1,221160,2,1,3,0.899000,0.497,0.06850,0.0000048,0.1160,-16.065,0.0518,0.3410,145.776
94,1965,6k9DUKMJpWvu6eFG3O64Lg,141293,4,0,4,0.702000,0.576,0.72700,0.0000000,0.3240,-9.973,0.0500,0.7510,173.854
95,1965,5PRBOsNq3rc59vgLnX217G,174813,9,1,4,0.814000,0.577,0.52600,0.0000000,0.1110,-8.908,0.0316,0.6240,116.294
96,1965,7JH6N7qstfxRhaB7PjiE9q,125920,5,1,4,0.615000,0.776,0.57200,0.5280000,0.0410,-9.831,0.0462,0.8940,101.088
97,1965,6TAn0qOnqpqcWHXkVpKiiw,152360,4,0,4,0.007100,0.392,0.63600,0.1670000,0.1360,-7.916,0.0339,0.6070,78.410
98,1965,22aGDyrzrkb8l1FzTFjfMh,185921,9,1,4,0.244000,0.619,0.51100,0.0000061,0.1400,-11.698,0.0298,0.7030,114.905
99,1965,12FqwXODb5jvuOfWEe6BWs,142160,3,1,4,0.397000,0.609,0.84400,0.0001510,0.3190,-6.863,0.0327,0.7250,104.827
100,1965,29s6QBRrKNZwkbdkRPWkjK,181960,2,0,4,0.048200,0.674,0.66100,0.0000000,0.0974,-8.370,0.0514,0.8020,116.654
1,1966,5TBn5BUiC731JytZDUZZmp,173800,0,1,4,0.058200,0.596,0.51400,0.0000000,0.0805,-11.504,0.0287,0.9640,130.553
2,1966,74VR3AkGPhbYXnxcOYa16x,157867,5,1,4,0.638000,0.229,0.49400,0.0000000,0.2170,-8.220,0.0311,0.5260,80.092
3,1966,2nwCO1PqpvyoFIvq3Vrj8N,166008,9,1,4,0.483000,0.740,0.39200,0.0000011,0.0965,-11.996,0.0824,0.3870,82.742
4,1966,1OppEieGNdItZbE14gLBEv,167933,10,1,4,0.344000,0.486,0.72500,0.0000000,0.0831,-9.263,0.0661,0.6940,193.249
5,1966,4vju55Ag7apDL2CfotuE7Q,165067,4,0,4,0.930000,0.711,0.34700,0.0134000,0.4030,-10.955,0.0394,0.6610,128.474
6,1966,0XnhQGfqfi5CnZXcONJuI5,150907,2,1,4,0.002060,0.252,0.50700,0.0005700,0.3250,-13.337,0.0442,0.8160,196.494
7,1966,26zxM3tt5OnkxGFGuKyJHQ,153293,0,1,4,0.378000,0.670,0.79600,0.0000119,0.1890,-7.717,0.0399,0.9240,126.063
8,1966,4CKGv3wy62FEsU6PiRQfUf,147278,9,1,4,0.859000,0.536,0.39400,0.0000000,0.3620,-10.111,0.0277,0.7980,128.998
9,1966,4RGxUjaCmVtD30pIhtEi7w,195000,1,1,4,0.122000,0.629,0.67700,0.0000097,0.0962,-7.239,0.0299,0.6270,132.783
10,1966,35w6fQ0Wnuv7aIryRx7gTq,177000,8,1,4,0.428000,0.740,0.30100,0.0000000,0.0782,-11.975,0.0467,0.6690,113.610
11,1966,1CQHMHRCDs1qioeseVTbaR,166747,10,0,4,0.339000,0.704,0.57400,0.0000000,0.0705,-14.524,0.0611,0.7630,83.955
12,1966,5haXbSJqjjM0TCJ5XkfEaC,165800,7,1,4,0.412000,0.613,0.48700,0.0000102,0.2860,-8.781,0.0935,0.6990,143.332
13,1966,7N3UAu6FkwdBg9J7OONBBP,163733,2,1,4,0.776000,0.690,0.52100,0.0000000,0.4190,-7.888,0.0367,0.6800,127.216
14,1966,55LRDFmsuazr533WrtHHW9,219467,3,1,4,0.036200,0.596,0.90100,0.7490000,0.0698,-7.373,0.0482,0.6210,137.359
15,1966,1GY8zOFi8rC39xXnD0tKO8,171027,4,0,4,0.668000,0.678,0.54400,0.0000096,0.1030,-9.468,0.0326,0.9630,122.735
16,1966,3NINDFPIYnyT26cWWRomOQ,167253,9,1,4,0.181000,0.620,0.78100,0.0000000,0.1870,-5.938,0.0379,0.8640,144.707
16,1966,51FpzuGkRYXFgsE2zXt9av,173867,1,1,3,0.130000,0.516,0.15000,0.0755000,0.1220,-20.410,0.0272,0.2060,97.398
18,1966,3c06k9x6MHHdPQi3ix68yF,139093,1,1,4,0.834000,0.822,0.33200,0.0000000,0.1100,-11.369,0.0506,0.8340,110.802
19,1966,4CoGNqLap7UGU5Q3VdKug0,156173,0,1,4,0.549000,0.763,0.65600,0.0000000,0.1250,-6.860,0.0417,0.9260,118.394
20,1966,0VwK5pLjwFPy8FSEC1htp9,157173,6,1,4,0.409000,0.734,0.47700,0.0006620,0.0768,-10.822,0.0485,0.9390,145.188
21,1966,63T7DJ1AFDD6Bn8VzG6JE8,202267,5,0,4,0.060100,0.469,0.80000,0.0033000,0.3930,-9.241,0.1100,0.5910,158.716
22,1966,4HjwGX3pJKJTeOSDpT6GCo,128800,2,1,3,0.754000,0.378,0.46400,0.0000000,0.1080,-13.274,0.1610,0.6190,184.497
23,1966,5JcaA4A9ZoXthwEnxOxWvP,185524,11,1,4,0.000242,0.346,0.75000,0.0119000,0.2710,-6.619,0.1030,0.6670,165.036
24,1966,5q5q7yDHiVkBnaivsda4TN,172013,5,0,4,0.030100,0.610,0.65000,0.0000000,0.4040,-9.910,0.0337,0.8230,133.409
25,1966,4Xl2PrS3DJqqSKXCo6Uhv9,149613,3,1,4,0.829000,0.485,0.38000,0.0000000,0.1030,-11.773,0.0340,0.5310,92.933
26,1966,1qUevKPCkoW7XpnbWHZ6bU,142594,1,1,4,0.138000,0.737,0.61400,0.0002710,0.0856,-7.261,0.0361,0.8690,132.808
27,1966,1DPy2UtzfVPL7T1xSoTC17,135893,10,0,4,0.600000,0.444,0.70400,0.0000000,0.2350,-6.679,0.0453,0.5950,115.942
27,1966,0byOqNZN9ailhoORv5Ps0Z,169520,0,1,4,0.423000,0.660,0.61100,0.0000111,0.1070,-10.309,0.0392,0.7490,113.898
29,1966,1yyJNEU2gWG6QiJkhPwrde,179693,9,1,4,0.182000,0.564,0.77100,0.0000000,0.6180,-9.346,0.0474,0.7890,81.832
30,1966,4stZrgsWWwI9GQucGa51Er,178680,8,1,4,0.383000,0.553,0.64500,0.0000000,0.0961,-8.795,0.0286,0.9110,125.916
31,1966,75miYzXfHBB7Bb8zbLMzFZ,165293,7,0,4,0.311000,0.515,0.29100,0.0000000,0.2880,-17.016,0.0302,0.7810,84.264
32,1966,4FmCUATNIarCQh72JYdvnm,187040,4,0,3,0.550000,0.560,0.43400,0.0000000,0.3460,-14.151,0.0729,0.6640,112.803
33,1966,2Krnm3qWdy4VG5vTkT0cDn,176360,8,1,3,0.861000,0.251,0.33800,0.0000000,0.1440,-11.897,0.0382,0.3530,81.642
34,1966,5SCB7L1alKg7ZEeSw7Sq9f,162533,10,0,4,0.309000,0.516,0.60300,0.0002860,0.0892,-7.814,0.0288,0.4480,70.371
35,1966,1IYn7ytdb8byvHKS7S3Cat,148627,7,1,3,0.867000,0.477,0.25900,0.0000000,0.2380,-16.096,0.0264,0.3740,88.590
36,1966,7khsvqWYjms5UASgLb8bft,146400,1,0,4,0.809000,0.638,0.62200,0.0038500,0.0416,-10.035,0.0265,0.8710,130.354
37,1966,2bsLWiapd6LelHBDcMOohz,156507,2,1,4,0.057700,0.507,0.52000,0.0222000,0.0968,-9.728,0.0488,0.6870,87.549
38,1966,7ufnFt3fA9Ut2K0DILUZ34,151667,11,1,4,0.112000,0.692,0.73400,0.0000000,0.1640,-7.089,0.0465,0.9630,125.436
39,1966,0d9rN4NbUgOtuPyQa2286E,154173,7,1,3,0.653000,0.489,0.20800,0.0000019,0.1020,-14.906,0.0306,0.4800,81.489
40,1966,76ICmoJ4PcoMWoooaTxnQs,146973,2,1,4,0.012800,0.618,0.58800,0.0266000,0.3510,-11.624,0.0735,0.7680,86.903
41,1966,3g2fYZW5v2od8KIF7VktT0,190347,2,1,3,0.648000,0.336,0.24800,0.0000000,0.1130,-15.626,0.0324,0.2970,128.548
41,1966,2FqVUZc8DSxibYFtTiOI26,163920,3,1,4,0.853000,0.712,0.41900,0.0000000,0.0651,-12.035,0.0338,0.5000,124.218
43,1966,5WNcnqDpO5asMaDIthIcu1,157333,9,1,4,0.053500,0.681,0.51900,0.0007290,0.1380,-10.549,0.0317,0.7300,120.221
44,1966,6lazLV13sV8VNGJTjL4Zeu,176600,2,1,4,0.239000,0.575,0.84300,0.0000052,0.0764,-5.931,0.0584,0.8580,128.169
45,1966,7BkAlVpGwXXl3sYNn5OoJ7,274067,5,1,4,0.458000,0.556,0.59200,0.0000000,0.0637,-7.378,0.0338,0.5870,94.889
46,1966,0tURbnatc9qCxlYpXuPK8I,172960,1,1,4,0.296000,0.594,0.46400,0.0000000,0.4310,-11.303,0.0519,0.7650,117.832
47,1966,5c33j1xFVOL4G24zxYhssB,172733,2,0,4,0.379000,0.618,0.59700,0.0000000,0.2580,-10.101,0.0314,0.9240,130.381
48,1966,3J9VPVRnoqyF0keO1nReTz,118133,1,1,4,0.043200,0.681,0.86100,0.0011300,0.0495,-6.881,0.0455,0.7720,106.965
49,1966,7wLtyMDljwAziOVC9d3FOh,226587,9,1,4,0.021600,0.266,0.91900,0.1390000,0.0390,-4.822,0.0602,0.6920,169.890
50,1966,1iNN8y9syNFes6DvQuXEF5,143507,7,1,4,0.176000,0.477,0.88400,0.2310000,0.2270,-6.767,0.0856,0.4320,98.033
51,1966,3UxZw2CfZ3dmNIii4CxMtG,147827,2,1,4,0.049200,0.587,0.60800,0.0003380,0.2170,-10.425,0.0291,0.7260,90.528
51,1966,06uNIJMlgHMNNid6PL0tzb,175400,7,1,4,0.239000,0.524,0.77200,0.0000000,0.6150,-8.382,0.0332,0.7290,108.098
53,1966,1NzDXJTbP1zHDLZrulnfMk,171533,5,0,4,0.702000,0.526,0.67500,0.0000000,0.0949,-8.048,0.0462,0.8620,190.803
54,1966,0DQqzCHlPyKQXfF8uL01SI,210525,2,0,4,0.102000,0.595,0.46500,0.0000000,0.0641,-8.412,0.0260,0.4920,124.991
55,1966,4kV6opXYLOjYswb9G9liIp,164400,8,1,4,0.696000,0.697,0.82000,0.0000025,0.0811,-6.211,0.0330,0.7970,140.089
56,1966,6vH7rcUoSok4FYH6RTRIAE,231507,7,1,4,0.225000,0.699,0.62700,0.3440000,0.0466,-10.027,0.0269,0.8470,134.906
57,1966,44xykY61s1aKsgf40A5cyI,164893,4,0,4,0.015700,0.324,0.53200,0.0000077,0.1950,-11.547,0.0447,0.7020,203.536
58,1966,3SQ9Hb9rfpJ02AWfaOPhpy,167373,3,0,3,0.709000,0.537,0.24300,0.0001930,0.1110,-16.542,0.0459,0.5350,81.032
59,1966,3l35DNYvWELcX1z1DIZ6Tf,153716,4,1,4,0.161000,0.652,0.79400,0.0000065,0.0743,-6.047,0.2070,0.8600,163.246
60,1966,6cyuQP6SxQkYiF3zLKQL8Y,146813,11,1,4,0.647000,0.546,0.25400,0.0000000,0.0829,-12.813,0.0316,0.4730,102.183
61,1966,59tAS0swoeibMJQzySh6FH,177133,0,0,4,0.085300,0.713,0.58500,0.0000000,0.0906,-9.837,0.0297,0.7760,129.674
62,1966,0J2Abx1Arl1lFhXv2TOGbQ,137744,9,0,4,0.621000,0.487,0.41400,0.0000000,0.3460,-11.588,0.0294,0.7940,66.444
63,1966,7l9DlqEWqgKVDIzWIeoObf,157067,4,0,3,0.597000,0.273,0.39900,0.0208000,0.4110,-14.154,0.0288,0.7270,185.725
64,1966,2BGNomqCxEDcXyxf8bg27k,214640,9,1,4,0.210000,0.364,0.76800,0.1360000,0.5030,-10.492,0.0757,0.3700,130.602
65,1966,3pQD6KlZPRM0unU42aPT2r,155733,0,1,4,0.549000,0.593,0.80100,0.1330000,0.0861,-11.158,0.0376,0.9660,133.974
66,1966,5Rb211KhnOhLLXPpt8awxU,182440,1,1,4,0.719000,0.611,0.66500,0.0000000,0.6710,-8.187,0.0669,0.7720,125.236
67,1966,0C2hA6HhmIT8B5MCQTntob,243307,9,1,4,0.205000,0.129,0.73000,0.9040000,0.1250,-6.838,0.0454,0.3610,172.054
68,1966,6Jk6pyFWwJVyjPuisLVhWX,158613,7,1,4,0.613000,0.603,0.72200,0.0000000,0.3290,-7.351,0.0368,0.6810,136.746
69,1966,36AlMHDBFwSsD3FQOy1R81,201733,9,0,4,0.186000,0.587,0.13300,0.0000226,0.2580,-15.151,0.0565,0.0680,102.938
70,1966,5Qu0u1UwuSWPbMGbIj5hWV,130547,5,0,4,0.765000,0.720,0.54000,0.9610000,0.1110,-11.483,0.0526,0.7550,154.570
71,1966,3ehBypZkRIdtlhI1sp8aw9,139227,7,1,4,0.023100,0.422,0.92600,0.0170000,0.9030,-7.398,0.0438,0.4480,109.303
72,1966,2PUkN5yn30Zqyte21DamYO,161013,6,0,4,0.183000,0.538,0.61400,0.0000000,0.0962,-7.220,0.0452,0.7110,130.277
73,1966,5YvokzRkNONpj5c0TIqTjQ,150067,0,1,4,0.242000,0.545,0.60700,0.0000000,0.7790,-9.525,0.0347,0.7670,113.880
74,1966,6S89ZitemdRnIshumKqpyt,138600,2,1,4,0.459000,0.572,0.55000,0.0000000,0.1810,-6.205,0.0282,0.8570,111.609
75,1966,2xPtKy64Fu3T87e5AWtVI9,127293,4,0,4,0.481000,0.710,0.56700,0.0000033,0.0784,-9.394,0.0399,0.7490,149.319
76,1966,2YLiIQfuZHlex73qahKq6i,162373,1,1,3,0.898000,0.350,0.25600,0.0000054,0.1390,-11.180,0.0286,0.4420,111.859
77,1966,4yQRczx7diWEf7Yvps3kmC,158778,9,1,4,0.267000,0.535,0.65400,0.0000116,0.3180,-12.434,0.0420,0.8270,143.612
78,1966,5QlPl0Lak7dPF2PBpZcnyV,136053,8,1,4,0.531000,0.637,0.34900,0.7530000,0.3310,-13.233,0.0718,0.4970,101.068
79,1966,1gXmKCfRhKi35b3AFtSDWj,152840,8,1,4,0.863000,0.339,0.57400,0.0000000,0.1930,-6.636,0.1450,0.7680,68.950
80,1966,2Nq3vsbcreRCaMEmZa8lwK,176933,9,1,4,0.213000,0.496,0.88000,0.0000510,0.2940,-3.382,0.0550,0.5730,127.104
81,1966,1UgKjjafmYDSgJ66NbIcBV,150107,7,1,4,0.114000,0.553,0.59400,0.0000000,0.7430,-9.030,0.0279,0.8410,113.506
82,1966,4dihWVHHo4eDBrRTEa4kAF,166973,2,1,4,0.663000,0.538,0.39800,0.0003010,0.1260,-12.613,0.0281,0.5870,105.276
83,1966,14n0uNnkPEpGDCJ4I4KsOI,164440,9,1,4,0.502000,0.348,0.58600,0.0000023,0.3400,-13.396,0.0486,0.3000,100.135
84,1966,6TsoPhQEWTLBMCdKB8o3DF,155481,3,0,4,0.786000,0.573,0.46100,0.0000000,0.0776,-16.816,0.0321,0.8230,121.647
85,1966,5HbRi1fwxhZArT9IubMgr8,164640,2,1,4,0.863000,0.650,0.71400,0.0000000,0.1000,-9.406,0.1510,0.6760,101.897
86,1966,7F1MfYFvrXgywSQdmxCkZR,176054,9,1,4,0.647000,0.560,0.64700,0.0000000,0.1270,-3.862,0.0287,0.5400,92.194
87,1966,7tJQ4Ekp2vN3NlI3vJJW3v,185200,5,1,4,0.360000,0.508,0.68000,0.0000000,0.0824,-8.354,0.0373,0.7920,99.905
88,1966,2UcQMMM1fJl2iAsJZzn5VD,160293,9,1,4,0.242000,0.507,0.60400,0.0000000,0.1930,-12.210,0.0333,0.9350,83.087
89,1966,1LIM0zOPitSNpUIU8H1BNQ,166093,10,1,4,0.468000,0.751,0.36400,0.0041800,0.1860,-11.987,0.0308,0.8820,97.972
90,1966,2cI7j96n1rfv4RNKuri4or,178253,5,0,4,0.350000,0.384,0.36800,0.0000000,0.1700,-9.202,0.0319,0.5480,86.583
91,1966,54dLJWk0He1SHiNaBXUav1,121213,5,1,4,0.738000,0.705,0.66600,0.0000000,0.1770,-9.704,0.0478,0.9240,147.819
92,1966,5NbH5YGvgF2RbrxeXnGVkM,175507,7,1,4,0.596000,0.727,0.38100,0.0000000,0.0987,-11.674,0.0388,0.7810,127.591
93,1966,0fu7P5TBdKG2YBREKCf6Gh,171627,9,1,4,0.301000,0.530,0.42200,0.0000000,0.0967,-10.742,0.0331,0.4850,117.371
94,1966,749S6pIVPtnCCq6mzufmUd,202000,2,0,4,0.532000,0.247,0.48000,0.0029300,0.1420,-7.897,0.0337,0.4030,170.363
94,1966,5ye0SF8kP6SufJHzBMISpu,199333,7,1,3,0.937000,0.530,0.31400,0.0250000,0.1570,-14.814,0.0280,0.4930,75.748
96,1966,5ElFQhsIMNNfCL24SXU53S,195867,7,1,4,0.759000,0.201,0.41800,0.0000485,0.1690,-15.353,0.0296,0.7170,69.839
97,1966,49IQpipnAdKebfTwJRJrtM,250973,8,1,4,0.159000,0.536,0.54400,0.0000000,0.0570,-7.316,0.0571,0.3980,123.841
98,1966,1tQy2AqgFc0AdddmIboIfX,158773,10,1,4,0.683000,0.437,0.28400,0.0000014,0.1150,-13.116,0.0316,0.3220,91.719
99,1966,0LPktZB3MiZ5QGrOpzTION,122947,8,1,4,0.969000,0.321,0.06830,0.0021700,0.1240,-17.413,0.0471,0.3130,174.409
100,1966,676Rf0qIOh2gKNEl9TnCOx,164160,7,1,4,0.404000,0.590,0.73700,0.0000000,0.1080,-5.867,0.0384,0.8770,132.966
100,1966,0aZONv71HjoKut86G2ghVd,145333,5,1,4,0.178000,0.503,0.73600,0.0188000,0.5490,-11.162,0.0327,0.9640,137.521
1,1967,5uvosCdMlFdTXhoazkTI5R,429760,3,0,4,0.369000,0.413,0.72500,0.0000216,0.0905,-5.787,0.0324,0.4400,124.618
2,1967,6FRwDxXsvSasw0y2eDArsz,250000,2,1,4,0.475000,0.684,0.48100,0.0000657,0.1180,-12.590,0.0384,0.7840,115.078
3,1967,4FdDorlbJTVHcH3djLbIfn,255002,7,1,4,0.721000,0.637,0.18900,0.0000000,0.0939,-10.726,0.0471,0.6950,120.142
4,1967,7CQXyFX44CXmnuq8Bi9Dyc,279280,2,1,4,0.467000,0.542,0.49200,0.0010500,0.0863,-11.927,0.0256,0.5800,103.064
5,1967,1C1dPegkqX6HMoWcAY5LWA,165800,4,1,4,0.394000,0.549,0.33500,0.0000138,0.1820,-11.421,0.0260,0.3300,97.171
6,1967,6ZSTinOwx5dKFYc6iYyGDn,207240,9,1,4,0.804000,0.414,0.16700,0.0000000,0.1170,-16.519,0.0484,0.3840,133.450
7,1967,6RJK553YhstRzyKA4mug09,112800,9,0,4,0.252000,0.638,0.42800,0.0000000,0.1320,-12.156,0.0687,0.9010,139.434
8,1967,16iApoNZYaN6gbMtRRVV6B,167453,4,1,4,0.036200,0.493,0.65200,0.0000000,0.0839,-11.110,0.0310,0.6680,133.170
9,1967,3AXDLGI5TIYi72JcYFvNpv,130320,11,0,4,0.072200,0.783,0.42000,0.0316000,0.0692,-11.050,0.1030,0.7160,131.750
10,1967,2p7mA5rSVwIaoNslO9zylp,174207,8,1,4,0.057400,0.607,0.50100,0.1850000,0.0529,-10.201,0.0372,0.8910,81.365
11,1967,5Ozv6hQIj20iX3nFfJCe8E,184240,11,1,4,0.805000,0.394,0.68000,0.0026500,0.6870,-8.733,0.0386,0.6670,131.298
12,1967,7momNWKOObWP1nBE1BNirA,139160,6,1,4,0.538000,0.603,0.66000,0.0000013,0.0747,-13.158,0.0576,0.9050,113.538
13,1967,2aCKBrLn7rbhStk5k4FwnF,156440,7,0,4,0.058900,0.371,0.61300,0.0000000,0.0479,-6.685,0.0452,0.8730,203.732
14,1967,1JO1xLtVc8mWhIoE3YaCL0,176293,6,0,4,0.550000,0.584,0.36700,0.0000138,0.0818,-9.638,0.0328,0.5880,120.175
15,1967,60DmpUd1BnemzjASiUewnf,218387,6,0,4,0.722000,0.423,0.46700,0.0000024,0.2550,-12.194,0.0317,0.5530,104.165
16,1967,1m1UTLYGCzEciEdSfpK1Yu,148493,10,1,4,0.424000,0.637,0.71500,0.0000000,0.1130,-8.670,0.0404,0.9510,139.500
17,1967,4eGHlplaq1ME8oetnTuFFf,159000,0,1,4,0.263000,0.790,0.41000,0.0031400,0.1740,-13.241,0.0343,0.8150,112.345
18,1967,0TepCB1npldYLV9vWk8L2F,171760,4,1,4,0.786000,0.494,0.47200,0.0000319,0.6820,-10.020,0.0533,0.7460,108.482
19,1967,1h4XVjt26ZCDKmeEoHxT07,141329,3,0,4,0.151000,0.738,0.66100,0.0000000,0.1850,-5.016,0.0311,0.9280,112.801
20,1967,6qF3qHvzEmh7bkdBatxQuS,160680,1,1,4,0.471000,0.612,0.83700,0.0000000,0.3430,-8.373,0.0674,0.7160,126.661
21,1967,05XkMS2YVNfPNXepMScPRJ,188360,7,1,4,0.872000,0.512,0.41500,0.0000000,0.1840,-7.642,0.0608,0.7140,147.200
22,1967,7s25THrKz86DM225dOYwnr,147600,0,1,4,0.164000,0.805,0.55800,0.0000220,0.0546,-5.226,0.0410,0.9650,114.950
23,1967,3yrSvpt2l1xhsV9Em88Pul,183307,7,1,4,0.182000,0.491,0.58300,0.0000000,0.4070,-10.964,0.0376,0.9070,150.572
24,1967,4a01ClusxuZiloOK5UgLUn,163280,8,0,4,0.284000,0.682,0.61200,0.0000000,0.0783,-7.004,0.0381,0.8450,127.647
25,1967,4cix9zymmhisLuM56RDcB7,227227,2,1,4,0.534000,0.710,0.31900,0.0201000,0.2110,-12.387,0.0667,0.7570,105.489
26,1967,2a7C7IcqJeNp2d361QjuN4,144600,9,1,4,0.596000,0.704,0.47200,0.0000000,0.0604,-12.508,0.0315,0.9630,117.931
27,1967,4uGIJG1jYFonGc4LGp5uQL,174840,4,1,4,0.408000,0.504,0.57800,0.0000000,0.3210,-9.302,0.0310,0.6540,132.411
28,1967,0AWN35e76cvPxAUms8SojX,146469,7,1,4,0.664000,0.727,0.38200,0.0000000,0.0760,-11.786,0.0408,0.6200,108.213
29,1967,4hupcimlg3UBbW1kAQ6vrT,196493,0,1,4,0.834000,0.518,0.54300,0.0000000,0.2000,-10.766,0.0297,0.5790,104.528
30,1967,602FffJEffSJnWC8eHDIwv,187400,7,1,4,0.381000,0.528,0.34000,0.0000000,0.0883,-10.194,0.0395,0.5150,74.997
31,1967,7qWwWg1oIczYhL3kVyabG3,148800,6,0,4,0.096700,0.410,0.56600,0.0000000,0.2630,-11.073,0.0443,0.6690,142.037
32,1967,09v2waPISsO1PZR36VEzpQ,225000,3,1,4,0.646000,0.597,0.46400,0.0000000,0.3040,-10.984,0.0833,0.4300,114.427
33,1967,4KUGhh0lsJ8GxQJ1Um8UrB,167907,5,0,4,0.383000,0.575,0.64300,0.0000000,0.0925,-7.744,0.0504,0.8460,113.958
34,1967,361voLkTmDFBk0Wb6JPg9q,164000,7,1,4,0.363000,0.322,0.34000,0.0000012,0.3560,-10.755,0.0308,0.2690,122.843
35,1967,2imeCEVWpza2OheK2KoANa,180533,0,1,4,0.629000,0.582,0.37700,0.0000000,0.0922,-10.414,0.0286,0.6750,96.783
36,1967,2RwX6KYnLvfvgZ2gn8rhnc,175533,5,1,4,0.164000,0.667,0.67800,0.0000932,0.1180,-8.180,0.0264,0.9200,110.444
37,1967,5YgCmkSdGukXqK3fJlX4pQ,178144,2,0,4,0.354000,0.341,0.71400,0.0000000,0.3100,-7.998,0.0404,0.4120,147.604
38,1967,6Sfz7OhN8Hh9plicJoIvDw,190200,0,1,4,0.781000,0.539,0.42300,0.0000000,0.1790,-11.667,0.0284,0.7200,106.946
39,1967,4NnhLA66RRLXxKbiiscU9R,175076,2,1,3,0.841000,0.231,0.45500,0.0000000,0.0823,-8.060,0.0296,0.3910,166.705
40,1967,2Wr1PqAw6bzMYhngpb3f96,158147,5,0,4,0.248000,0.438,0.83700,0.0000973,0.1350,-6.416,0.0873,0.6160,125.092
41,1967,4Kj7BJGxHXqNiAGXVD2xAH,156893,9,1,4,0.070200,0.705,0.34900,0.0018100,0.0786,-16.017,0.0411,0.9500,121.064
42,1967,1mFrjW8e8fuAOowlU3Q3Dr,178733,7,1,4,0.796000,0.436,0.45200,0.0000000,0.2090,-8.804,0.0309,0.3550,104.043
43,1967,7Ko8eQ58gmHF8m3drHGUZT,141840,6,1,4,0.271000,0.489,0.77500,0.0007540,0.1520,-11.057,0.0315,0.9390,124.335
44,1967,39PqVnxzNG1O9So8nE55CS,144960,7,1,4,0.286000,0.886,0.27600,0.0000000,0.0974,-11.435,0.0499,0.8450,112.511
45,1967,2nlSeJ6CgvWeVOkrLmadf6,248619,4,1,4,0.039900,0.346,0.79700,0.0000217,0.0728,-7.805,0.0888,0.1960,130.910
